recovery_id,loan_id,recovery_date,recovery_source,gross_recovery_amount,principal_recovery,interest_recovery,fee_recovery,source_reference
REC005425001,L005425,2023-02-12,Legal Recovery,22063.14,22063.14,0,0,LEGAL-005425
REC005429001,L005429,2022-09-07,Settlement,68085.83,68085.83,0,0,SETTLE-005429
REC005436001,L005436,2023-08-08,Settlement,62311.42,62311.42,0,0,SETTLE-005436
REC005443001,L005443,2023-03-12,Settlement,57506.03,57506.03,0,0,SETTLE-005443
REC005451001,L005451,2022-09-09,Settlement,20518.38,20518.38,0,0,SETTLE-005451
REC005454001,L005454,2022-08-10,Settlement,77856.33,77856.33,0,0,SETTLE-005454
REC005462001,L005462,2023-10-11,Settlement,174739.57,174739.57,0,0,SETTLE-005462
REC005467001,L005467,2023-04-11,Settlement,30065.21,30065.21,0,0,SETTLE-005467
REC005470001,L005470,2023-09-24,Legal Recovery,3077.47,3077.47,0,0,LEGAL-005470
REC005479001,L005479,2022-12-14,Settlement,26899.2,26899.2,0,0,SETTLE-005479
REC005484001,L005484,2023-02-13,Settlement,51842.52,51842.52,0,0,SETTLE-005484
REC005490001,L005490,2024-06-22,Legal Recovery,4923.03,4923.03,0,0,LEGAL-005490
REC005503001,L005503,2023-12-20,Legal Recovery,3822.63,3822.63,0,0,LEGAL-005503
REC005504001,L005504,2022-08-16,Settlement,82255.64,82255.64,0,0,SETTLE-005504
REC005505001,L005505,2022-08-16,Settlement,45964.51,45964.51,0,0,SETTLE-005505
REC005511001,L005511,2022-08-17,Settlement,29829.6,29829.6,0,0,SETTLE-005511
REC005514001,L005514,2023-08-17,Settlement,14297.64,14297.64,0,0,SETTLE-005514
REC005519001,L005519,2025-03-20,Legal Recovery,6237.14,6237.14,0,0,LEGAL-005519
REC005520001,L005520,2023-08-18,Settlement,47881.76,47881.76,0,0,SETTLE-005520
REC005522001,L005522,2023-01-18,Settlement,62462.29,62462.29,0,0,SETTLE-005522
REC005527001,L005527,2026-01-19,Settlement,3400.5,3400.5,0,0,SETTLE-005527
REC005531001,L005531,2023-02-13,Collateral Liquidation,398149.9,398149.9,0,0,COLL005531
REC005535001,L005535,2023-06-28,Legal Recovery,743.29,743.29,0,0,LEGAL-005535
REC005537001,L005537,2022-12-20,Settlement,13768.91,13768.91,0,0,SETTLE-005537
REC005542001,L005542,2024-01-06,Legal Recovery,3164.77,3164.77,0,0,LEGAL-005542
REC005556001,L005556,2024-05-22,Settlement,12018.23,12018.23,0,0,SETTLE-005556
REC005561001,L005561,2023-08-23,Settlement,115368.36,115368.36,0,0,SETTLE-005561
REC005575001,L005575,2025-12-24,Settlement,11937.76,11937.76,0,0,SETTLE-005575
REC005576001,L005576,2022-08-24,Settlement,37845.62,37845.62,0,0,SETTLE-005576
REC005578001,L005578,2022-08-25,Settlement,15320.4,15320.4,0,0,SETTLE-005578
REC005583001,L005583,2024-01-25,Settlement,38109.34,38109.34,0,0,SETTLE-005583
REC005586001,L005586,2025-11-26,Settlement,21988.74,21988.74,0,0,SETTLE-005586
REC005588001,L005588,2025-03-26,Settlement,6427.6,6427.6,0,0,SETTLE-005588
REC005595001,L005595,2025-03-27,Settlement,22751.83,22751.83,0,0,SETTLE-005595
REC005597001,L005597,2022-08-27,Settlement,51964.81,51964.81,0,0,SETTLE-005597
REC005598001,L005598,2025-10-27,Settlement,5773.2,5773.2,0,0,SETTLE-005598
REC005605001,L005605,2023-10-28,Settlement,31442.85,31442.85,0,0,SETTLE-005605
REC005606001,L005606,2024-06-02,Legal Recovery,7162.06,7162.06,0,0,LEGAL-005606
REC005611001,L005611,2024-01-29,Settlement,36247.08,36247.08,0,0,SETTLE-005611
REC005617001,L005617,2023-06-29,Settlement,71324.34,71324.34,0,0,SETTLE-005617
REC005624001,L005624,2023-05-04,Legal Recovery,10047.55,10047.55,0,0,LEGAL-005624
REC005627001,L005627,2023-06-30,Settlement,47311.67,47311.67,0,0,SETTLE-005627
REC005634001,L005634,2024-01-30,Settlement,17860.5,17860.5,0,0,SETTLE-005634
REC005644001,L005644,2023-06-01,Settlement,80446.56,80446.56,0,0,SETTLE-005644
REC005645001,L005645,2023-01-01,Settlement,35499.88,35499.88,0,0,SETTLE-005645
REC005649001,L005649,2023-11-01,Settlement,27188.39,27188.39,0,0,SETTLE-005649
REC005657001,L005657,2022-11-03,Settlement,99029.59,99029.59,0,0,SETTLE-005657
REC005673001,L005673,2022-12-06,Settlement,121528.88,121528.88,0,0,SETTLE-005673
REC005683001,L005683,2022-09-07,Settlement,154771.96,154771.96,0,0,SETTLE-005683
REC005687001,L005687,2025-01-07,Settlement,37912.94,37912.94,0,0,SETTLE-005687
REC005689001,L005689,2024-10-09,Settlement,270888.94,270888.94,0,0,SETTLE-005689
REC005694001,L005694,2025-04-08,Settlement,9187.15,9187.15,0,0,SETTLE-005694
REC005704001,L005704,2025-08-14,Collateral Liquidation,374925.24,215993.89,158931.35,0,COLL005704
REC005710001,L005710,2022-09-11,Settlement,74948.99,74948.99,0,0,SETTLE-005710
REC005712001,L005712,2022-10-12,Settlement,24442.88,24442.88,0,0,SETTLE-005712
REC005719001,L005719,2023-05-13,Settlement,28277.83,28277.83,0,0,SETTLE-005719
REC005724001,L005724,2022-09-12,Settlement,17705.18,17705.18,0,0,SETTLE-005724
REC005725001,L005725,2022-11-12,Settlement,60464.19,60464.19,0,0,SETTLE-005725
REC005726001,L005726,2025-02-13,Settlement,26629.76,26629.76,0,0,SETTLE-005726
REC005730001,L005730,2024-08-13,Settlement,21719.19,21719.19,0,0,SETTLE-005730
REC005743001,L005743,2023-02-15,Settlement,22323.57,22323.57,0,0,SETTLE-005743
REC005750001,L005750,2024-12-16,Settlement,67667.59,67667.59,0,0,SETTLE-005750
REC005760001,L005760,2022-12-17,Settlement,99176.29,99176.29,0,0,SETTLE-005760
REC005774001,L005774,2024-12-19,Settlement,26282.44,26282.44,0,0,SETTLE-005774
REC005781001,L005781,2023-11-20,Settlement,64944.62,64944.62,0,0,SETTLE-005781
REC005782001,L005782,2025-05-21,Settlement,50900.38,50900.38,0,0,SETTLE-005782
REC005791001,L005791,2023-04-22,Settlement,129360.81,129360.81,0,0,SETTLE-005791
REC005794001,L005794,2023-01-22,Settlement,95183.76,95183.76,0,0,SETTLE-005794
REC005796001,L005796,2023-09-22,Settlement,35380.4,35380.4,0,0,SETTLE-005796
REC005812001,L005812,2022-10-24,Settlement,25136.41,25136.41,0,0,SETTLE-005812
REC005813001,L005813,2023-03-24,Settlement,12352.34,12352.34,0,0,SETTLE-005813
REC005821001,L005821,2022-12-25,Settlement,112976.75,112976.75,0,0,SETTLE-005821
REC005822001,L005822,2022-12-09,Legal Recovery,6220.48,6220.48,0,0,LEGAL-005822
REC005823001,L005823,2025-01-26,Settlement,82036.69,82036.69,0,0,SETTLE-005823
REC005824001,L005824,2023-03-26,Settlement,33774.1,33774.1,0,0,SETTLE-005824
REC005834001,L005834,2022-12-27,Settlement,19684.85,19684.85,0,0,SETTLE-005834
REC005850001,L005850,2024-08-29,Settlement,14297.88,14297.88,0,0,SETTLE-005850
REC005853001,L005853,2023-01-18,Legal Recovery,4504.64,4504.64,0,0,LEGAL-005853
REC005860001,L005860,2024-12-30,Settlement,15745.63,15745.63,0,0,SETTLE-005860
REC005863001,L005863,2024-05-05,Legal Recovery,12753.74,12753.74,0,0,LEGAL-005863
REC005869001,L005869,2024-05-31,Settlement,10181.64,10181.64,0,0,SETTLE-005869
REC005870001,L005870,2023-03-31,Settlement,24421.11,24421.11,0,0,SETTLE-005870
REC005878001,L005878,2023-02-02,Settlement,55647.39,55647.39,0,0,SETTLE-005878
REC005879001,L005879,2023-01-02,Settlement,185582.52,185582.52,0,0,SETTLE-005879
REC005882001,L005882,2025-10-03,Settlement,28980.45,28980.45,0,0,SETTLE-005882
REC005884001,L005884,2023-09-03,Legal Recovery,3143.17,3143.17,0,0,LEGAL-005884
REC005893001,L005893,2023-02-03,Settlement,61471.74,61471.74,0,0,SETTLE-005893
REC005900001,L005900,2022-12-05,Settlement,92584.54,92584.54,0,0,SETTLE-005900
REC005902001,L005902,2024-10-16,Legal Recovery,4937.54,4937.54,0,0,LEGAL-005902
REC005911001,L005911,2023-12-07,Settlement,77469.63,77469.63,0,0,SETTLE-005911
REC005917001,L005917,2024-10-08,Settlement,63671.81,63671.81,0,0,SETTLE-005917
REC005924001,L005924,2023-12-09,Settlement,11378.47,11378.47,0,0,SETTLE-005924
REC005937001,L005937,2023-09-10,Settlement,74113.58,74113.58,0,0,SETTLE-005937
REC005942001,L005942,2023-07-30,Collateral Liquidation,91995.55,77570.66,14424.89,0,COLL005942
REC005944001,L005944,2023-03-14,Settlement,59880.24,59880.24,0,0,SETTLE-005944
REC005946001,L005946,2025-07-06,Collateral Liquidation,964927.12,819886.55,145040.57,0,COLL005946
REC005949001,L005949,2022-11-11,Settlement,114349.62,114349.62,0,0,SETTLE-005949
REC005951001,L005951,2025-02-11,Settlement,1211.3,1211.3,0,0,SETTLE-005951
REC005955001,L005955,2023-01-12,Settlement,10739.96,10739.96,0,0,SETTLE-005955
REC005956001,L005956,2025-02-13,Collateral Liquidation,226830.25,197015.28,29814.97,0,COLL005956
REC005959001,L005959,2025-09-13,Settlement,30972.16,30972.16,0,0,SETTLE-005959
REC005962001,L005962,2023-07-14,Settlement,44735.89,44735.89,0,0,SETTLE-005962
REC005978001,L005978,2022-11-15,Settlement,102766.11,102766.11,0,0,SETTLE-005978
REC005992001,L005992,2023-02-01,Legal Recovery,5356.32,5356.32,0,0,LEGAL-005992
REC005993001,L005993,2022-12-07,Collateral Liquidation,117903.15,117903.15,0,0,COLL005993
REC005999001,L005999,2024-03-23,Legal Recovery,1391.54,1391.54,0,0,LEGAL-005999
REC006001001,L006001,2022-10-18,Settlement,86993.05,86993.05,0,0,SETTLE-006001
REC006009001,L006009,2023-08-19,Settlement,16783.62,16783.62,0,0,SETTLE-006009
REC006014001,L006014,2023-10-19,Settlement,23578.48,23578.48,0,0,SETTLE-006014
REC006017001,L006017,2024-02-19,Settlement,31162.83,31162.83,0,0,SETTLE-006017
REC006023001,L006023,2023-07-21,Settlement,21599.56,21599.56,0,0,SETTLE-006023
REC006024001,L006024,2023-02-21,Settlement,51259,51259,0,0,SETTLE-006024
REC006033001,L006033,2023-06-07,Collateral Liquidation,71724.3,71724.3,0,0,COLL006033
REC006036001,L006036,2025-04-23,Settlement,47285.63,47285.63,0,0,SETTLE-006036
REC006040001,L006040,2022-10-23,Settlement,20047.48,20047.48,0,0,SETTLE-006040
REC006045001,L006045,2023-03-27,Legal Recovery,9488.9,9488.9,0,0,LEGAL-006045
REC006051001,L006051,2023-01-24,Settlement,65649.38,65649.38,0,0,SETTLE-006051
REC006058001,L006058,2025-07-25,Settlement,8419.3,8419.3,0,0,SETTLE-006058
REC006069001,L006069,2023-05-26,Settlement,58230.08,58230.08,0,0,SETTLE-006069
REC006087001,L006087,2024-02-28,Settlement,166501.56,166501.56,0,0,SETTLE-006087
REC006089001,L006089,2022-11-29,Settlement,32426.93,32426.93,0,0,SETTLE-006089
REC006101001,L006101,2025-07-29,Settlement,8202.96,8202.96,0,0,SETTLE-006101
REC006102001,L006102,2023-09-19,Collateral Liquidation,56381.6,56381.6,0,0,COLL006102
REC006106001,L006106,2023-04-30,Settlement,1211.5,1211.5,0,0,SETTLE-006106
REC006108001,L006108,2023-03-30,Settlement,88094.84,88094.84,0,0,SETTLE-006108
REC006113001,L006113,2022-10-30,Settlement,200472.92,200472.92,0,0,SETTLE-006113
REC006115001,L006115,2024-04-30,Settlement,10390.98,10390.98,0,0,SETTLE-006115
REC006118001,L006118,2023-11-30,Settlement,5054.26,5054.26,0,0,SETTLE-006118
REC006128001,L006128,2023-12-01,Settlement,35333.03,35333.03,0,0,SETTLE-006128
REC006133001,L006133,2023-10-31,Settlement,16643.99,16643.99,0,0,SETTLE-006133
REC006146001,L006146,2024-08-02,Settlement,33779.44,33779.44,0,0,SETTLE-006146
REC006150001,L006150,2023-12-03,Settlement,87345.56,87345.56,0,0,SETTLE-006150
REC006161001,L006161,2023-09-25,Collateral Liquidation,355550.21,355550.21,0,0,COLL006161
REC006164001,L006164,2022-12-04,Settlement,47092.54,47092.54,0,0,SETTLE-006164
REC006180001,L006180,2025-08-01,Legal Recovery,15084.66,15084.66,0,0,LEGAL-006180
REC006184001,L006184,2022-12-07,Settlement,61559.04,61559.04,0,0,SETTLE-006184
REC006189001,L006189,2023-06-06,Settlement,33826.81,33826.81,0,0,SETTLE-006189
REC006197001,L006197,2024-10-07,Settlement,15387.89,15387.89,0,0,SETTLE-006197
REC006201001,L006201,2023-12-25,Legal Recovery,19000.69,19000.69,0,0,LEGAL-006201
REC006203001,L006203,2023-01-07,Settlement,18123.53,18123.53,0,0,SETTLE-006203
REC006208001,L006208,2023-12-10,Legal Recovery,1801.65,1801.65,0,0,LEGAL-006208
REC006222001,L006222,2023-05-20,Legal Recovery,7772.59,7772.59,0,0,LEGAL-006222
REC006223001,L006223,2025-04-10,Settlement,6990.92,6990.92,0,0,SETTLE-006223
REC006235001,L006235,2023-02-11,Settlement,97335.73,97335.73,0,0,SETTLE-006235
REC006240001,L006240,2023-03-26,Collateral Liquidation,867115.58,867115.58,0,0,COLL006240
REC006244001,L006244,2024-02-12,Settlement,22218.13,22218.13,0,0,SETTLE-006244
REC006265001,L006265,2023-04-13,Settlement,66172.48,66172.48,0,0,SETTLE-006265
REC006266001,L006266,2024-05-06,Legal Recovery,19013.32,19013.32,0,0,LEGAL-006266
REC006285001,L006285,2024-12-16,Settlement,49106.49,49106.49,0,0,SETTLE-006285
REC006287001,L006287,2023-08-17,Settlement,84701.5,84701.5,0,0,SETTLE-006287
REC006288001,L006288,2023-05-17,Settlement,24094.08,24094.08,0,0,SETTLE-006288
REC006298001,L006298,2023-07-18,Settlement,7741.49,7741.49,0,0,SETTLE-006298
REC006301001,L006301,2023-07-18,Settlement,157530.16,157530.16,0,0,SETTLE-006301
REC006302001,L006302,2024-05-18,Settlement,7304.71,7304.71,0,0,SETTLE-006302
REC006303001,L006303,2023-04-18,Settlement,37323.55,37323.55,0,0,SETTLE-006303
REC006310001,L006310,2023-07-14,Legal Recovery,16119,16119,0,0,LEGAL-006310
REC006312001,L006312,2023-04-19,Settlement,17477.64,17477.64,0,0,SETTLE-006312
REC006322001,L006322,2024-02-21,Settlement,28289.63,28289.63,0,0,SETTLE-006322
REC006331001,L006331,2024-11-21,Settlement,16457.82,16457.82,0,0,SETTLE-006331
REC006334001,L006334,2024-07-21,Settlement,41175.35,41175.35,0,0,SETTLE-006334
REC006344001,L006344,2023-01-22,Settlement,14397.24,14397.24,0,0,SETTLE-006344
REC006345001,L006345,2023-10-23,Settlement,70684.92,70684.92,0,0,SETTLE-006345
REC006349001,L006349,2024-06-23,Settlement,203531.27,203531.27,0,0,SETTLE-006349
REC006350001,L006350,2023-08-23,Settlement,10709.58,10709.58,0,0,SETTLE-006350
REC006354001,L006354,2024-05-23,Settlement,41087.11,41087.11,0,0,SETTLE-006354
REC006355001,L006355,2023-08-23,Settlement,44783.77,44783.77,0,0,SETTLE-006355
REC006366001,L006366,2022-11-25,Settlement,38362.39,38362.39,0,0,SETTLE-006366
REC006375001,L006375,2024-08-26,Settlement,69829.19,69829.19,0,0,SETTLE-006375
REC006379001,L006379,2023-02-26,Settlement,60862.29,60862.29,0,0,SETTLE-006379
REC006385001,L006385,2023-04-26,Settlement,35745.93,35745.93,0,0,SETTLE-006385
REC006388001,L006388,2023-08-27,Settlement,157715.46,157715.46,0,0,SETTLE-006388
REC006390001,L006390,2024-04-27,Settlement,87467.54,87467.54,0,0,SETTLE-006390
REC006395001,L006395,2023-09-27,Settlement,129999.82,129999.82,0,0,SETTLE-006395
REC006399001,L006399,2024-10-27,Settlement,11576.6,11576.6,0,0,SETTLE-006399
REC006416001,L006416,2024-11-29,Settlement,92632.24,92632.24,0,0,SETTLE-006416
REC006422001,L006422,2024-09-30,Settlement,22366.28,22366.28,0,0,SETTLE-006422
REC006423001,L006423,2024-05-30,Settlement,75631.75,75631.75,0,0,SETTLE-006423
REC006428001,L006428,2024-07-30,Settlement,5869.71,5869.71,0,0,SETTLE-006428
REC006429001,L006429,2024-11-30,Settlement,35003.48,35003.48,0,0,SETTLE-006429
REC006434001,L006434,2025-03-30,Collateral Liquidation,183713.59,96243.75,87469.84,0,COLL006434
REC006436001,L006436,2024-03-24,Legal Recovery,1739.79,1739.79,0,0,LEGAL-006436
REC006438001,L006438,2023-05-31,Settlement,61809.4,61809.4,0,0,SETTLE-006438
REC006441001,L006441,2022-12-01,Settlement,46127.62,46127.62,0,0,SETTLE-006441
REC006442001,L006442,2023-03-31,Settlement,41113.48,41113.48,0,0,SETTLE-006442
REC006446001,L006446,2023-05-02,Settlement,23826.3,23826.3,0,0,SETTLE-006446
REC006450001,L006450,2022-12-02,Settlement,179081.15,179081.15,0,0,SETTLE-006450
REC006451001,L006451,2022-12-02,Settlement,21161.79,21161.79,0,0,SETTLE-006451
REC006467001,L006467,2024-09-01,Collateral Liquidation,317426.12,250179.5,67246.62,0,COLL006467
REC006472001,L006472,2023-04-03,Settlement,31410.53,31410.53,0,0,SETTLE-006472
REC006473001,L006473,2023-04-03,Settlement,201695.7,201695.7,0,0,SETTLE-006473
REC006479001,L006479,2023-03-07,Settlement,221908.76,221908.76,0,0,SETTLE-006479
REC006488001,L006488,2025-04-13,Legal Recovery,1971.82,1971.82,0,0,LEGAL-006488
REC006492001,L006492,2024-02-05,Settlement,30878.51,30878.51,0,0,SETTLE-006492
REC006493001,L006493,2023-01-05,Settlement,19370.07,19370.07,0,0,SETTLE-006493
REC006495001,L006495,2023-05-15,Legal Recovery,17858.1,17858.1,0,0,LEGAL-006495
REC006507001,L006507,2025-02-06,Legal Recovery,11995.04,11995.04,0,0,LEGAL-006507
REC006518001,L006518,2024-07-25,Legal Recovery,6125.94,6125.94,0,0,LEGAL-006518
REC006521001,L006521,2023-01-08,Settlement,20483.98,20483.98,0,0,SETTLE-006521
REC006525001,L006525,2023-07-09,Settlement,58091.3,58091.3,0,0,SETTLE-006525
REC006528001,L006528,2022-12-09,Settlement,167009.07,167009.07,0,0,SETTLE-006528
REC006534001,L006534,2023-11-08,Settlement,23653.44,23653.44,0,0,SETTLE-006534
REC006550001,L006550,2022-12-11,Settlement,58547.57,58547.57,0,0,SETTLE-006550
REC006568001,L006568,2022-12-13,Settlement,23020.52,23020.52,0,0,SETTLE-006568
REC006586001,L006586,2023-03-15,Settlement,19325.21,19325.21,0,0,SETTLE-006586
REC006587001,L006587,2024-10-15,Settlement,26363.18,26363.18,0,0,SETTLE-006587
REC006588001,L006588,2023-01-14,Settlement,71605.53,71605.53,0,0,SETTLE-006588
REC006589001,L006589,2025-06-14,Settlement,107880.76,107880.76,0,0,SETTLE-006589
REC006592001,L006592,2023-05-15,Settlement,199034.92,199034.92,0,0,SETTLE-006592
REC006595001,L006595,2024-11-15,Settlement,12667,12667,0,0,SETTLE-006595
REC006596001,L006596,2023-08-14,Settlement,44561.86,44561.86,0,0,SETTLE-006596
REC006598001,L006598,2025-06-15,Settlement,11839.91,11839.91,0,0,SETTLE-006598
REC006604001,L006604,2023-03-16,Settlement,63115.57,63115.57,0,0,SETTLE-006604
REC006606001,L006606,2025-08-16,Settlement,30007.65,30007.65,0,0,SETTLE-006606
REC006607001,L006607,2023-06-16,Settlement,13281.72,13281.72,0,0,SETTLE-006607
REC006616001,L006616,2024-04-17,Settlement,5732.92,5732.92,0,0,SETTLE-006616
REC006620001,L006620,2023-09-08,Legal Recovery,4179.47,4179.47,0,0,LEGAL-006620
REC006628001,L006628,2024-04-18,Settlement,29258.75,29258.75,0,0,SETTLE-006628
REC006637001,L006637,2023-05-09,Legal Recovery,5991.11,5991.11,0,0,LEGAL-006637
REC006640001,L006640,2023-08-19,Settlement,28671.58,28671.58,0,0,SETTLE-006640
REC006641001,L006641,2025-04-09,Collateral Liquidation,331518.64,142426.63,189092.01,0,COLL006641
REC006645001,L006645,2024-10-04,Legal Recovery,1063.28,1063.28,0,0,LEGAL-006645
REC006647001,L006647,2024-03-20,Settlement,57397.28,57397.28,0,0,SETTLE-006647
REC006649001,L006649,2024-07-20,Settlement,4363.77,4363.77,0,0,SETTLE-006649
REC006656001,L006656,2025-12-15,Legal Recovery,3101.1,3101.1,0,0,LEGAL-006656
REC006672001,L006672,2023-02-21,Settlement,10749.16,10749.16,0,0,SETTLE-006672
REC006689001,L006689,2025-09-23,Settlement,50775.97,50775.97,0,0,SETTLE-006689
REC006694001,L006694,2024-01-10,Legal Recovery,2952.19,2952.19,0,0,LEGAL-006694
REC006700001,L006700,2024-01-23,Settlement,33999.3,33999.3,0,0,SETTLE-006700
REC006706001,L006706,2023-01-24,Settlement,78204.86,78204.86,0,0,SETTLE-006706
REC006717001,L006717,2023-03-24,Settlement,35243.93,35243.93,0,0,SETTLE-006717
REC006720001,L006720,2024-11-25,Settlement,231932.22,231932.22,0,0,SETTLE-006720
REC006727001,L006727,2023-01-25,Settlement,94173.27,94173.27,0,0,SETTLE-006727
REC006735001,L006735,2023-07-15,Legal Recovery,25165.46,25165.46,0,0,LEGAL-006735
REC006742001,L006742,2023-06-27,Settlement,38830.83,38830.83,0,0,SETTLE-006742
REC006753001,L006753,2024-12-10,Legal Recovery,2967.44,2967.44,0,0,LEGAL-006753
REC006754001,L006754,2024-01-28,Settlement,10395.97,10395.97,0,0,SETTLE-006754
REC006756001,L006756,2024-12-28,Settlement,6211.42,6211.42,0,0,SETTLE-006756
REC006757001,L006757,2024-11-29,Settlement,101314.79,101314.79,0,0,SETTLE-006757
REC006762001,L006762,2023-03-29,Settlement,106013.74,106013.74,0,0,SETTLE-006762
REC006766001,L006766,2023-03-01,Settlement,95347.97,95347.97,0,0,SETTLE-006766
REC006767001,L006767,2023-04-29,Settlement,40840.17,40840.17,0,0,SETTLE-006767
REC006769001,L006769,2024-12-30,Settlement,11410.96,11410.96,0,0,SETTLE-006769
REC006770001,L006770,2023-04-30,Settlement,148242.72,148242.72,0,0,SETTLE-006770
REC006780001,L006780,2023-12-13,Collateral Liquidation,254972.33,225159.02,29813.31,0,COLL006780
REC006785001,L006785,2024-10-01,Settlement,2557.15,2557.15,0,0,SETTLE-006785
REC006793001,L006793,2023-02-01,Settlement,34786.54,34786.54,0,0,SETTLE-006793
REC006804001,L006804,2023-03-04,Settlement,35826.11,35826.11,0,0,SETTLE-006804
REC006808001,L006808,2023-09-02,Settlement,81225.23,81225.23,0,0,SETTLE-006808
REC006810001,L006810,2023-07-03,Settlement,21363.44,21363.44,0,0,SETTLE-006810
REC006827001,L006827,2023-11-04,Settlement,32445.12,32445.12,0,0,SETTLE-006827
REC006829001,L006829,2023-06-04,Settlement,43477.3,43477.3,0,0,SETTLE-006829
REC006830001,L006830,2024-05-05,Settlement,11235.02,11235.02,0,0,SETTLE-006830
REC006834001,L006834,2023-12-06,Settlement,113004.84,113004.84,0,0,SETTLE-006834
REC006844001,L006844,2023-02-06,Settlement,72630.9,72630.9,0,0,SETTLE-006844
REC006846001,L006846,2023-05-20,Collateral Liquidation,249058.08,247862.75,1195.33,0,COLL006846
REC006852001,L006852,2024-06-07,Settlement,45402.08,45402.08,0,0,SETTLE-006852
REC006857001,L006857,2025-10-08,Settlement,24086.58,24086.58,0,0,SETTLE-006857
REC006873001,L006873,2023-09-08,Settlement,49378.94,49378.94,0,0,SETTLE-006873
