customer_id,age,gender,governorate,city,employment_type,job,employment_length_months,monthly_income,home_ownership,customer_segment,credit_score
C002024,39,Male,Cairo,Heliopolis,Business Owner,Trading Business Owner,74,45779.75,Owned,SME Owner,542
C002025,47,Male,Giza,Dokki,Self-Employed,Doctor,4,46263.77,Rented,Mass,609
C002026,54,Female,Sharqia,10th of Ramadan,Government,Police Officer,149,19056.89,Owned,Mass Affluent,828
C002027,29,Female,Dakahlia,Mansoura,Private Sector,IT Specialist,36,22568.9,Family-Owned,Mass,573
C002028,45,Male,Cairo,Maadi,Business Owner,Retail Shop Owner,20,26351.96,Rented,SME Owner,552
C002029,25,Male,Beheira,Damanhur,Self-Employed,Contractor,71,39432.12,Owned,Mass,630
C002030,52,Female,Cairo,Zamalek,Government,Teacher,281,17938.11,Family-Owned,Mass,659
C002031,42,Male,Giza,Dokki,Private Sector,Bank Employee,265,26813.55,Owned,Mass Affluent,619
C002032,63,Female,Giza,6th of October,Government,Civil Servant,270,14727.75,Family-Owned,Affluent,623
C002033,65,Male,Beheira,Damanhur,Government,Civil Servant,275,7851.17,Rented,Mass,633
C002034,22,Female,Cairo,Zamalek,Government,Civil Servant,16,18086.51,Rented,Mass Affluent,588
C002035,32,Female,Cairo,Nasr City,Government,Police Officer,123,9583.12,Family-Owned,Affluent,556
C002036,21,Female,Gharbia,Al-Mahalla,Private Sector,Accountant,29,16530.98,Family-Owned,Mass,561
C002037,49,Female,Giza,6th of October,Government,Civil Servant,258,20375.47,Family-Owned,Mass,742
C002038,31,Male,Giza,Mohandessin,Government,Civil Servant,143,11706.98,Rented,Mass,638
C002039,39,Male,Port Said,Port Said City,Private Sector,Sales Representative,235,19210.35,Rented,Affluent,576
C002040,55,Female,Giza,Sheikh Zayed,Private Sector,Bank Employee,38,21346.18,Owned,Mass,529
C002041,40,Male,Alexandria,Smouha,Private Sector,Accountant,145,34641.35,Owned,Mass Affluent,647
C002042,43,Female,Giza,Mohandessin,Government,Police Officer,276,19945.78,Owned,Mass Affluent,693
C002043,64,Male,Cairo,Nasr City,Private Sector,Bank Employee,145,10569.7,Owned,Mass Affluent,596
C002044,53,Male,Giza,Dokki,Private Sector,Engineer,258,21936.22,Owned,Mass Affluent,764
C002045,28,Female,Cairo,Zamalek,Government,Teacher,49,11970.64,Family-Owned,Mass,385
C002046,63,Female,Giza,Sheikh Zayed,Private Sector,IT Specialist,320,22711.06,Owned,Mass,670
C002047,42,Male,Cairo,New Cairo,Business Owner,Retail Shop Owner,168,51509.48,Family-Owned,SME Owner,723
C002048,43,Male,Cairo,Nasr City,Private Sector,Bank Employee,85,24216.85,Rented,Mass Affluent,527
C002049,46,Male,Cairo,Heliopolis,Self-Employed,Freelance Consultant,335,25055.49,Family-Owned,Mass Affluent,602
C002050,51,Male,Alexandria,Sidi Gaber,Government,Civil Servant,325,13948.01,Owned,Affluent,668
C002051,64,Female,Giza,6th of October,Self-Employed,Lawyer,126,15688.74,Owned,Mass Affluent,389
C002052,57,Male,Cairo,Maadi,Government,Teacher,131,11650.56,Family-Owned,Mass,512
C002053,51,Male,Minya,Minya City,Self-Employed,Lawyer,314,53193.86,Rented,Mass Affluent,702
C002054,51,Male,Cairo,Zamalek,Government,Police Officer,38,8510.72,Family-Owned,Mass,599
C002055,29,Male,Alexandria,Smouha,Private Sector,Sales Representative,32,25775.76,Owned,Mass,632
C002056,24,Male,Giza,6th of October,Private Sector,Bank Employee,72,30821.95,Owned,Mass,560
C002057,23,Female,Qalyubia,Banha,Private Sector,Bank Employee,35,24043.42,Owned,Affluent,585
C002058,65,Male,Dakahlia,Mansoura,Private Sector,Sales Representative,38,26879.43,Owned,Mass,654
C002059,31,Female,Qalyubia,Shubra El-Kheima,Government,Civil Servant,8,18409.32,Owned,Mass,634
C002060,50,Male,Giza,Mohandessin,Private Sector,IT Specialist,180,44386.04,Owned,Mass,773
C002061,25,Female,Giza,Sheikh Zayed,Private Sector,Bank Employee,14,26759.88,Rented,Affluent,677
C002062,24,Male,Giza,Sheikh Zayed,Self-Employed,Doctor,57,63795.27,Family-Owned,Mass Affluent,651
C002063,34,Male,Alexandria,Smouha,Business Owner,Retail Shop Owner,179,77132.54,Rented,SME Owner,576
C002064,56,Female,Dakahlia,Mansoura,Government,Teacher,218,11069.6,Owned,Mass,562
C002065,60,Female,Alexandria,Miami,Government,Civil Servant,336,8779.46,Rented,Mass Affluent,634
C002066,41,Male,Dakahlia,Mansoura,Self-Employed,Lawyer,60,13935.31,Rented,Mass,591
C002067,48,Male,Giza,Mohandessin,Self-Employed,Doctor,256,35830.91,Owned,Mass,686
C002068,44,Male,Gharbia,Al-Mahalla,Private Sector,IT Specialist,268,16804.25,Owned,Mass,601
C002069,35,Female,Giza,Dokki,Government,Public Health Worker,30,16042.33,Owned,Mass,650
C002070,44,Male,Giza,Dokki,Government,Teacher,227,10645.2,Owned,Mass,617
C002071,22,Male,Qalyubia,Shubra El-Kheima,Government,Public Health Worker,15,14716.97,Rented,Affluent,630
C002072,35,Female,Qalyubia,Shubra El-Kheima,Private Sector,Sales Representative,130,17516.81,Owned,Mass,647
C002073,22,Female,Cairo,Maadi,Private Sector,IT Specialist,3,15812.25,Rented,Affluent,477
C002074,62,Male,Beheira,Damanhur,Private Sector,Accountant,375,40611.62,Owned,Mass Affluent,742
C002075,47,Male,Gharbia,Tanta,Government,Teacher,187,7738.78,Owned,Mass Affluent,534
C002076,50,Male,Giza,6th of October,Self-Employed,Contractor,20,8280.34,Rented,Mass,458
C002077,37,Female,Beheira,Damanhur,Private Sector,Sales Representative,75,29853.85,Rented,Mass Affluent,578
C002078,21,Female,Assiut,Assiut City,Private Sector,Bank Employee,3,12922.72,Family-Owned,Mass,574
C002079,63,Female,Sharqia,10th of Ramadan,Private Sector,Bank Employee,403,20321.6,Family-Owned,Mass,638
C002080,24,Male,Qalyubia,Shubra El-Kheima,Self-Employed,Freelance Consultant,14,27747.93,Family-Owned,Affluent,508
C002081,57,Male,Beheira,Damanhur,Government,Police Officer,157,12565.03,Owned,Mass,754
C002082,31,Male,Qalyubia,Banha,Private Sector,IT Specialist,139,28534,Family-Owned,Mass,802
C002083,45,Female,Giza,Mohandessin,Private Sector,Sales Representative,143,33092.7,Rented,Mass Affluent,725
C002084,54,Female,Port Said,Port Said City,Business Owner,Restaurant Owner,407,48371.42,Owned,SME Owner,658
C002085,62,Female,Dakahlia,Mansoura,Government,Public Health Worker,44,19810.74,Family-Owned,Mass,702
C002086,36,Female,Qalyubia,Banha,Business Owner,Retail Shop Owner,130,81552.13,Family-Owned,SME Owner,663
C002087,27,Female,Alexandria,Smouha,Government,Police Officer,23,6808.17,Rented,Mass,455
C002088,22,Female,Port Said,Port Said City,Private Sector,IT Specialist,12,24232.67,Family-Owned,Mass,535
C002089,27,Female,Alexandria,Sidi Gaber,Self-Employed,Doctor,101,56799.04,Family-Owned,Affluent,575
C002090,54,Male,Qalyubia,Banha,Private Sector,Accountant,326,30075.67,Owned,Mass Affluent,682
C002091,36,Female,Alexandria,Miami,Private Sector,Bank Employee,72,24394.2,Family-Owned,Mass Affluent,629
C002092,39,Male,Giza,Sheikh Zayed,Private Sector,IT Specialist,175,44132.21,Family-Owned,Mass,685
C002093,58,Male,Cairo,Heliopolis,Private Sector,IT Specialist,141,54316.36,Owned,Mass,760
C002094,24,Male,Giza,6th of October,Private Sector,Engineer,30,14313.2,Rented,Mass,571
C002095,50,Male,Sharqia,10th of Ramadan,Private Sector,Accountant,135,26215.83,Family-Owned,Mass Affluent,607
C002096,58,Male,Giza,Sheikh Zayed,Private Sector,Bank Employee,15,10279.08,Family-Owned,Mass,541
C002097,34,Female,Dakahlia,Mansoura,Private Sector,Engineer,69,18910.73,Family-Owned,Mass Affluent,628
C002098,42,Female,Gharbia,Tanta,Private Sector,Engineer,109,20043.99,Owned,Mass Affluent,499
C002099,37,Male,Minya,Minya City,Government,Civil Servant,11,11466.08,Family-Owned,Mass Affluent,462
C002100,46,Female,Cairo,Maadi,Private Sector,Sales Representative,327,23175.95,Family-Owned,Mass,595
C002101,51,Male,Qalyubia,Shubra El-Kheima,Self-Employed,Freelance Consultant,218,67432.9,Family-Owned,Mass Affluent,692
C002102,63,Female,Giza,6th of October,Government,Public Health Worker,359,12388.7,Owned,Mass,724
C002103,54,Female,Port Said,Port Said City,Government,Public Health Worker,274,9750.18,Family-Owned,Mass,619
C002104,64,Female,Cairo,Nasr City,Business Owner,Restaurant Owner,268,103647.1,Family-Owned,SME Owner,795
C002105,43,Male,Cairo,Zamalek,Self-Employed,Contractor,188,40857.47,Family-Owned,Affluent,618
C002106,35,Female,Qalyubia,Shubra El-Kheima,Private Sector,IT Specialist,79,18600.08,Owned,Mass,527
C002107,21,Female,Cairo,Nasr City,Self-Employed,Freelance Consultant,17,51122.23,Owned,Mass,522
C002108,35,Female,Giza,6th of October,Government,Public Health Worker,155,17234.61,Family-Owned,Mass,759
C002109,24,Female,Cairo,Maadi,Government,Public Health Worker,68,16731.9,Family-Owned,Affluent,700
C002110,43,Female,Cairo,Maadi,Government,Civil Servant,202,12774.54,Owned,Mass,616
C002111,25,Male,Alexandria,Miami,Private Sector,Bank Employee,57,13972.75,Family-Owned,Mass Affluent,549
C002112,49,Male,Assiut,Assiut City,Private Sector,Sales Representative,288,21761.59,Family-Owned,Mass,574
C002113,59,Female,Sharqia,10th of Ramadan,Self-Employed,Freelance Consultant,104,42615.3,Family-Owned,Mass,697
C002114,47,Female,Cairo,Zamalek,Self-Employed,Lawyer,225,34966.97,Rented,Mass Affluent,643
C002115,63,Male,Giza,Sheikh Zayed,Government,Teacher,172,12257.73,Family-Owned,Mass,698
C002116,36,Female,Qalyubia,Banha,Business Owner,Trading Business Owner,211,27372.58,Family-Owned,SME Owner,556
C002117,23,Female,Giza,Mohandessin,Government,Civil Servant,35,14701.83,Owned,Mass,618
C002118,42,Female,Alexandria,Smouha,Private Sector,Bank Employee,93,31667.08,Family-Owned,Mass,588
C002119,60,Male,Alexandria,Miami,Self-Employed,Contractor,151,37341.52,Family-Owned,Affluent,715
C002120,32,Male,Giza,6th of October,Private Sector,Engineer,32,27969.58,Family-Owned,Mass,661
C002121,23,Female,Alexandria,Sidi Gaber,Private Sector,Accountant,53,36378.51,Family-Owned,Mass,667
C002122,22,Female,Cairo,Nasr City,Private Sector,Accountant,13,31223.73,Owned,Mass Affluent,621
C002123,55,Female,Qalyubia,Banha,Self-Employed,Freelance Consultant,50,21596.39,Owned,Mass,575
C002124,27,Female,Giza,Sheikh Zayed,Private Sector,Bank Employee,88,45768.9,Owned,Mass,626
C002125,55,Male,Sharqia,10th of Ramadan,Government,Teacher,8,18434.36,Owned,Affluent,613
C002126,34,Female,Cairo,New Cairo,Government,Civil Servant,38,7383.37,Rented,Mass Affluent,462
C002127,34,Male,Alexandria,Miami,Government,Teacher,125,17001.93,Family-Owned,Mass,798
C002128,29,Male,Giza,Sheikh Zayed,Business Owner,Restaurant Owner,11,45085.66,Family-Owned,SME Owner,496
C002129,24,Male,Sharqia,Zagazig,Government,Public Health Worker,11,11999.03,Rented,Mass Affluent,541
C002130,58,Female,Giza,Mohandessin,Government,Police Officer,384,11154.12,Owned,Mass Affluent,594
C002131,63,Female,Giza,Dokki,Private Sector,Bank Employee,355,49024.53,Family-Owned,Mass,568
C002132,26,Male,Cairo,Nasr City,Government,Civil Servant,11,9702.52,Rented,Mass Affluent,505
C002133,23,Female,Cairo,New Cairo,Government,Public Health Worker,59,12491.82,Rented,Mass,556
C002134,21,Male,Sharqia,10th of Ramadan,Government,Public Health Worker,24,22597.62,Owned,Mass,667
C002135,43,Female,Cairo,Maadi,Private Sector,Bank Employee,295,43197.36,Family-Owned,Mass Affluent,682
C002136,41,Female,Giza,Dokki,Business Owner,Retail Shop Owner,100,76401.23,Rented,SME Owner,717
C002137,46,Female,Port Said,Port Said City,Government,Teacher,149,11840.86,Rented,Mass,655
C002138,45,Male,Giza,Dokki,Government,Public Health Worker,46,11513.12,Rented,Mass,566
C002139,56,Female,Cairo,Zamalek,Government,Public Health Worker,307,18176.65,Family-Owned,Mass,622
C002140,44,Male,Cairo,Maadi,Government,Teacher,257,19274.8,Owned,Mass Affluent,703
C002141,54,Male,Giza,Dokki,Government,Police Officer,320,16686.46,Owned,Mass,584
C002142,33,Male,Suez,Suez City,Private Sector,Accountant,33,30664.68,Owned,Mass,509
C002143,21,Male,Minya,Minya City,Government,Teacher,8,18007.3,Family-Owned,Mass Affluent,617
C002144,55,Male,Cairo,Zamalek,Government,Teacher,407,11172.16,Rented,Mass,713
C002145,23,Male,Cairo,Maadi,Private Sector,Sales Representative,51,18512.25,Family-Owned,Affluent,650
C002146,23,Male,Alexandria,Sidi Gaber,Private Sector,Accountant,54,36118.73,Rented,Mass,535
C002147,53,Female,Sharqia,Zagazig,Private Sector,Sales Representative,245,37996.35,Owned,Mass Affluent,592
C002148,29,Male,Sharqia,Zagazig,Private Sector,Engineer,85,12410.02,Family-Owned,Mass,559
C002149,35,Female,Giza,Dokki,Government,Police Officer,144,16173.58,Family-Owned,Mass,721
C002150,24,Male,Dakahlia,Mansoura,Government,Civil Servant,63,10194.59,Family-Owned,Mass,568
C002151,26,Female,Cairo,Heliopolis,Private Sector,Sales Representative,35,14798.61,Family-Owned,Mass,583
C002152,40,Female,Sharqia,10th of Ramadan,Private Sector,IT Specialist,141,31580.92,Owned,Mass Affluent,607
C002153,31,Female,Giza,6th of October,Self-Employed,Contractor,113,13327.08,Owned,Mass,504
C002154,61,Male,Alexandria,Smouha,Self-Employed,Contractor,38,62893.42,Rented,Affluent,740
C002155,52,Male,Qalyubia,Banha,Government,Civil Servant,313,14180.73,Rented,Mass,678
C002156,37,Male,Sharqia,10th of Ramadan,Self-Employed,Lawyer,145,37198.73,Family-Owned,Mass Affluent,668
C002157,40,Male,Cairo,Zamalek,Self-Employed,Contractor,238,43117.84,Family-Owned,Affluent,665
C002158,45,Male,Qalyubia,Banha,Private Sector,IT Specialist,74,15747.48,Rented,Mass,503
C002159,49,Male,Beheira,Damanhur,Private Sector,Sales Representative,71,33523.74,Family-Owned,Mass,531
C002160,46,Male,Cairo,Heliopolis,Private Sector,Accountant,208,41112.51,Family-Owned,Mass Affluent,629
C002161,48,Male,Alexandria,Smouha,Government,Police Officer,182,8695.98,Family-Owned,Mass Affluent,563
C002162,61,Male,Assiut,Assiut City,Self-Employed,Lawyer,273,13755.01,Family-Owned,Mass,669
C002163,57,Female,Minya,Minya City,Private Sector,IT Specialist,389,14923.36,Owned,Mass,523
C002164,57,Female,Giza,Sheikh Zayed,Private Sector,Sales Representative,110,38837.91,Owned,Mass,670
C002165,56,Male,Cairo,Maadi,Government,Teacher,337,14098.19,Family-Owned,Mass,694
C002166,23,Female,Suez,Suez City,Private Sector,Accountant,9,22280.09,Owned,Mass Affluent,453
C002167,60,Female,Cairo,New Cairo,Business Owner,Trading Business Owner,83,67763.44,Rented,SME Owner,754
C002168,40,Female,Cairo,Zamalek,Self-Employed,Freelance Consultant,48,38828.53,Family-Owned,Mass,688
C002169,49,Female,Cairo,Heliopolis,Private Sector,IT Specialist,95,33783.17,Owned,Mass,570
C002170,44,Female,Sharqia,Zagazig,Business Owner,Trading Business Owner,243,24067.4,Owned,SME Owner,666
C002171,28,Female,Sharqia,Zagazig,Private Sector,Accountant,90,36191.69,Family-Owned,Mass,679
C002172,53,Male,Cairo,New Cairo,Private Sector,IT Specialist,285,29552.5,Owned,Mass Affluent,592
C002173,45,Female,Cairo,Zamalek,Business Owner,Restaurant Owner,248,95272.15,Owned,SME Owner,729
C002174,46,Female,Giza,6th of October,Government,Public Health Worker,255,12287.59,Family-Owned,Mass,619
C002175,58,Male,Qalyubia,Banha,Private Sector,Sales Representative,327,34935.25,Owned,Mass,664
C002176,37,Female,Sharqia,10th of Ramadan,Self-Employed,Doctor,9,70395.77,Owned,Mass,730
C002177,36,Male,Cairo,Maadi,Private Sector,Accountant,115,23116.1,Family-Owned,Mass,475
C002178,36,Female,Cairo,Maadi,Government,Teacher,107,9438.83,Family-Owned,Mass,560
C002179,45,Female,Cairo,Maadi,Government,Teacher,114,11112.83,Family-Owned,Mass,653
C002180,46,Male,Suez,Suez City,Government,Police Officer,242,9253.74,Rented,Mass Affluent,554
C002181,52,Male,Qalyubia,Banha,Government,Civil Servant,103,17563.41,Family-Owned,Mass Affluent,645
C002182,32,Male,Cairo,Zamalek,Self-Employed,Freelance Consultant,163,38698.7,Family-Owned,Mass Affluent,756
C002183,22,Male,Assiut,Assiut City,Private Sector,Engineer,30,13052.28,Rented,Mass,555
C002184,50,Male,Alexandria,Miami,Private Sector,Engineer,17,36282.27,Owned,Mass Affluent,566
C002185,32,Male,Alexandria,Miami,Business Owner,Restaurant Owner,64,44768.57,Family-Owned,SME Owner,457
C002186,36,Male,Alexandria,Smouha,Private Sector,Engineer,130,50258.67,Family-Owned,Mass,635
C002187,62,Male,Cairo,New Cairo,Private Sector,IT Specialist,189,44660.15,Family-Owned,Mass,655
C002188,37,Female,Sharqia,10th of Ramadan,Self-Employed,Doctor,135,28310.83,Rented,Mass Affluent,607
C002189,60,Female,Cairo,Zamalek,Government,Teacher,8,9140.42,Rented,Mass,543
C002190,60,Male,Minya,Minya City,Self-Employed,Lawyer,260,50536.78,Owned,Affluent,655
C002191,48,Male,Dakahlia,Mansoura,Private Sector,Sales Representative,5,48937.54,Family-Owned,Mass,703
C002192,63,Female,Minya,Minya City,Private Sector,Bank Employee,321,46532.04,Family-Owned,Affluent,634
C002193,36,Male,Dakahlia,Mansoura,Government,Teacher,10,16771.66,Rented,Mass Affluent,631
C002194,34,Female,Alexandria,Sidi Gaber,Government,Police Officer,26,16726.14,Owned,Affluent,662
C002195,24,Female,Minya,Minya City,Business Owner,Retail Shop Owner,41,46394.66,Rented,SME Owner,541
C002196,49,Female,Gharbia,Al-Mahalla,Government,Police Officer,251,13372.45,Rented,Mass,704
C002197,44,Female,Assiut,Assiut City,Government,Teacher,46,13268.05,Family-Owned,Mass Affluent,646
C002198,64,Male,Minya,Minya City,Private Sector,IT Specialist,217,33578.14,Owned,Affluent,692
C002199,42,Female,Giza,6th of October,Private Sector,Bank Employee,158,23436.43,Family-Owned,Mass,613
C002200,62,Female,Cairo,Zamalek,Self-Employed,Doctor,133,51734.63,Family-Owned,Mass,554
C002201,44,Female,Cairo,Maadi,Private Sector,Engineer,173,43891.08,Family-Owned,Mass Affluent,667
C002202,38,Male,Cairo,New Cairo,Private Sector,IT Specialist,98,35898.54,Family-Owned,Mass Affluent,747
C002203,60,Male,Alexandria,Miami,Private Sector,IT Specialist,22,24736.29,Family-Owned,Mass Affluent,530
C002204,33,Male,Cairo,Heliopolis,Private Sector,Engineer,176,26362.31,Family-Owned,Mass,644
C002205,48,Male,Dakahlia,Mansoura,Business Owner,Trading Business Owner,231,84064.73,Family-Owned,SME Owner,668
C002206,44,Female,Qalyubia,Banha,Self-Employed,Lawyer,60,60569.49,Owned,Mass,617
C002207,39,Female,Cairo,New Cairo,Private Sector,Engineer,93,25395.1,Rented,Mass Affluent,638
C002208,47,Male,Giza,Dokki,Private Sector,IT Specialist,263,11989.13,Owned,Mass,681
C002209,51,Male,Cairo,New Cairo,Government,Teacher,48,11812.94,Family-Owned,Mass,542
C002210,25,Male,Sharqia,Zagazig,Self-Employed,Doctor,56,12658.84,Owned,Mass,578
C002211,27,Male,Sharqia,Zagazig,Private Sector,Accountant,50,35556.91,Family-Owned,Affluent,564
C002212,63,Female,Cairo,New Cairo,Government,Teacher,345,9141.03,Family-Owned,Mass,630
C002213,54,Male,Gharbia,Al-Mahalla,Business Owner,Trading Business Owner,53,73774.17,Rented,SME Owner,670
C002214,32,Female,Cairo,Zamalek,Government,Teacher,78,9848.5,Owned,Mass Affluent,488
C002215,33,Female,Cairo,New Cairo,Private Sector,Bank Employee,178,34770.39,Rented,Mass,741
C002216,38,Female,Giza,6th of October,Private Sector,Sales Representative,159,29574.9,Family-Owned,Mass Affluent,696
C002217,42,Female,Assiut,Assiut City,Government,Police Officer,226,14999.14,Rented,Mass,736
C002218,45,Male,Sharqia,Zagazig,Government,Public Health Worker,217,20363.43,Rented,Mass,718
C002219,38,Female,Alexandria,Miami,Government,Civil Servant,101,16648.38,Owned,Mass,649
C002220,54,Female,Dakahlia,Mansoura,Private Sector,Sales Representative,170,32253.05,Family-Owned,Mass,615
C002221,50,Female,Cairo,Maadi,Private Sector,Sales Representative,260,41274.76,Rented,Mass Affluent,626
C002222,34,Male,Cairo,Heliopolis,Business Owner,Trading Business Owner,109,25364.65,Rented,SME Owner,581
C002223,30,Male,Cairo,Heliopolis,Government,Police Officer,25,17195.5,Owned,Mass,566
C002224,44,Female,Port Said,Port Said City,Self-Employed,Contractor,54,23615.81,Rented,Mass Affluent,538
C002225,34,Male,Alexandria,Smouha,Self-Employed,Contractor,50,60668.53,Family-Owned,Affluent,665
