loan_id,application_id,customer_id,product_type,funded_amount,term_months,interest_rate,issue_date,maturity_date,purpose,risk_grade,original_dti,original_term_months,original_installment,secured,collateral_value,collateral_type,current_status,default_flag,default_date,write_off_flag,write_off_date,write_off_amount,restructuring_flag,restructuring_date,restructuring_count,settlement_flag,settlement_date,settlement_amount,settlement_discount,current_term_months,current_installment,total_fee_income
L002146,APP0003948,C002913,Consumer Loan,124100,21,0.3231,2021-08-08,2023-05-08,Furniture,B,0.08,21,7813.98,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,21,7813.98,468.84
L002147,APP0008190,C008875,Personal Loan,60400,16,0.2961,2021-08-08,2022-12-08,Medical,B,0.14,16,4614.89,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,16,4614.89,276.9
L002148,APP0023911,C006450,Personal Loan,129400,43,0.2777,2021-08-08,2025-03-08,Home Improvement,B,0.33,43,4782.87,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,43,4782.87,382.64
L002149,APP0033746,C008841,Consumer Loan,42000,10,0.3017,2021-08-08,2022-06-08,Furniture,B,0.22,10,4802.38,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,10,4802.38,0
L002150,APP0050200,C007892,Auto Loan,197100,58,0.2221,2021-08-08,2026-06-08,Used Vehicle Purchase,A,0.42,58,5571.04,TRUE,231882.35,Vehicle,Settled,FALSE,,FALSE,,,FALSE,,0,TRUE,2021-10-23,147548.34,0.24,58,5571.04,111.42
L002151,APP0055759,C008682,Personal Loan,96500,23,0.2742,2021-08-08,2023-07-08,Home Improvement,B,0.42,23,5440.98,FALSE,,,Delinquent,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,23,5440.98,217.64
L002152,APP0056575,C004748,Personal Loan,38100,19,0.2998,2021-08-08,2023-03-08,Education,C,0.47,19,2543.2,FALSE,,,Written Off,TRUE,2021-09-13,TRUE,2021-10-08,39051.86,FALSE,,0,FALSE,,,,19,2543.2,0
L002153,APP0065137,C005229,Personal Loan,46300,28,0.275,2021-08-08,2023-12-08,Home Improvement,B,0.43,28,2258.69,FALSE,,,Written Off,TRUE,2021-12-13,TRUE,2022-01-07,43600.89,FALSE,,0,FALSE,,,,28,2258.69,45.17
L002154,APP0068587,C004078,Consumer Loan,23400,34,0.3284,2021-08-08,2024-06-08,Furniture,B,0.42,34,1066.11,FALSE,,,Settled,FALSE,,FALSE,,,FALSE,,0,TRUE,2022-03-23,14119.46,0.32,34,1066.11,0
L002155,APP0071291,C008573,Personal Loan,99600,44,0.2722,2021-08-08,2025-04-08,General Purpose,C,0.48,44,3601.7,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,44,3601.7,360.15
L002156,APP0002291,C009289,Consumer Loan,128800,24,0.2912,2021-08-09,2023-08-09,Furniture,A,0.11,24,7143.36,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,24,7143.36,428.61
L002157,APP0004897,C007694,Small Business Loan,276100,54,0.2734,2021-08-09,2026-02-09,Working Capital,A,0.23,54,8938.73,TRUE,317356.32,Business Asset / Property,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,54,8938.73,357.54
L002158,APP0005019,C003692,Personal Loan,292900,40,0.275,2021-08-09,2024-12-09,Travel,B,0.41,40,11262.38,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,40,11262.38,901
L002159,APP0010970,C006080,Consumer Loan,15000,33,0.2694,2021-08-09,2024-05-09,Furniture,A,0.01,33,648.38,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,33,648.38,77.82
L002160,APP0011151,C009352,Personal Loan,104600,16,0.2935,2021-08-09,2022-12-09,Home Improvement,C,0.47,16,7978.52,FALSE,,,Settled,FALSE,,FALSE,,,FALSE,,0,TRUE,2021-12-24,60629.99,0.31,16,7978.52,0
L002161,APP0021835,C004693,Personal Loan,92500,43,0.3005,2021-08-09,2025-03-09,Medical,B,0.12,43,3537.69,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,43,3537.69,141.5
L002162,APP0036452,C005696,Personal Loan,69200,45,0.2737,2021-08-09,2025-05-09,Education,C,0.15,45,2475.66,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,45,2475.66,198.04
L002163,APP0041550,C003500,Consumer Loan,51400,31,0.3247,2021-08-09,2024-03-09,Appliances,A,0.22,31,2470.64,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,31,2470.64,98.82
L002164,APP0045305,C002242,Personal Loan,63500,27,0.2912,2021-08-09,2023-11-09,Travel,C,0.48,27,3233.3,FALSE,,,Settled,FALSE,,FALSE,,,FALSE,,0,TRUE,2022-07-24,36554.66,0.18,27,3233.3,194.01
L002165,APP0061115,C003326,Personal Loan,75300,27,0.3015,2021-08-09,2023-11-09,Travel,A,0.18,27,3874.58,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,27,3874.58,309.96
L002166,APP0062502,C001610,Personal Loan,30900,10,0.2855,2021-08-09,2022-06-09,Education,C,0.48,10,3508.59,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,10,3508.59,280.68
L002167,APP0001266,C005248,Consumer Loan,64300,16,0.3178,2021-08-10,2022-12-10,Furniture,A,0.08,16,4982.35,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,16,4982.35,199.3
L002168,APP0001788,C008986,Personal Loan,178000,46,0.2658,2021-08-10,2025-06-10,Travel,A,0.15,46,6209.26,FALSE,,,Delinquent,FALSE,,FALSE,,,TRUE,2024-10-20,1,FALSE,,,,58,2813.67,620.95
L002169,APP0009621,C002433,Personal Loan,70400,40,0.2568,2021-08-10,2024-12-10,Medical,A,0.04,40,2637.13,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,40,2637.13,316.44
L002170,APP0010095,C005302,Personal Loan,120500,41,0.2824,2021-08-10,2025-01-10,Home Improvement,C,0.41,41,4613.38,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,41,4613.38,461.35
L002171,APP0010258,C004533,Personal Loan,79000,37,0.2921,2021-08-10,2024-09-10,Medical,A,0.17,37,3263.26,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,37,3263.26,65.27
L002172,APP0011904,C002970,Consumer Loan,120300,23,0.3293,2021-08-10,2023-07-10,Appliances,B,0.39,23,7122.69,FALSE,,,Written Off,TRUE,2021-11-15,TRUE,2021-12-10,115640.84,FALSE,,0,FALSE,,,,23,7122.69,284.9
L002173,APP0021191,C005139,Small Business Loan,85900,57,0.275,2021-08-10,2026-05-10,Equipment Purchase,B,0.48,57,2714.69,TRUE,117671.23,Business Asset / Property,Settled,FALSE,,FALSE,,,FALSE,,0,TRUE,2023-02-25,47291.06,0.33,57,2714.69,162.87
L002174,APP0028384,C007827,Personal Loan,31200,12,0.2958,2021-08-10,2022-08-10,Travel,C,0.36,12,3035.16,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,TRUE,2021-09-20,1,FALSE,,,,18,2104.03,84.16
L002175,APP0037114,C010441,Personal Loan,89200,32,0.268,2021-08-10,2024-04-10,Education,A,0.21,32,3930.95,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,TRUE,2022-09-20,1,FALSE,,,,40,2999.32,337.21
L002176,APP0047350,C006532,Consumer Loan,82500,21,0.2984,2021-08-10,2023-05-10,Appliances,B,0.37,21,5090.76,FALSE,,,Settled,FALSE,,FALSE,,,FALSE,,0,TRUE,2023-05-25,3686.3,0.26,21,5090.76,610.92
L002177,APP0047825,C000759,Consumer Loan,56500,19,0.3277,2021-08-10,2023-03-10,Furniture,B,0.24,19,3851.1,FALSE,,,Settled,FALSE,,FALSE,,,FALSE,,0,TRUE,2023-01-25,7198.96,0.34,19,3851.1,385.1
L002178,APP0063206,C000448,Personal Loan,93600,36,0.2815,2021-08-10,2024-08-10,Travel,A,0.3,36,3879.22,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,36,3879.22,232.74
L002179,APP0075295,C008099,Personal Loan,84800,40,0.3058,2021-08-10,2024-12-10,Medical,C,0.45,40,3405.67,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,TRUE,2024-03-20,1,FALSE,,,,52,1681.44,136.22
L002180,APP0010836,C002824,Personal Loan,77900,17,0.2754,2021-08-11,2023-01-11,Home Improvement,B,0.21,17,5585.97,FALSE,,,Settled,FALSE,,FALSE,,,FALSE,,0,TRUE,2021-10-26,50905.93,0.31,17,5585.97,111.72
L002181,APP0019828,C010821,Personal Loan,143500,36,0.2678,2021-08-11,2024-08-11,General Purpose,A,0.14,36,5841.49,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,36,5841.49,467.32
L002182,APP0029712,C004789,Personal Loan,68200,22,0.2898,2021-08-11,2023-06-11,General Purpose,C,0.46,22,4032.53,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,22,4032.53,80.65
L002183,APP0040396,C008736,Consumer Loan,12100,17,0.2893,2021-08-11,2023-01-11,Appliances,C,0.38,17,875.98,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,17,875.98,35.04
L002184,APP0047043,C002569,Personal Loan,66700,19,0.2786,2021-08-11,2023-03-11,Education,B,0.24,19,4381.49,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,19,4381.49,87.63
L002185,APP0052421,C009794,Consumer Loan,128300,33,0.3163,2021-08-11,2024-05-11,Furniture,C,0.42,33,5868.82,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,33,5868.82,234.76
L002186,APP0073546,C008519,Personal Loan,22600,44,0.2775,2021-08-11,2025-04-11,Travel,B,0.25,44,823.95,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,44,823.95,65.92
L002187,APP0076742,C009406,Consumer Loan,42200,28,0.3015,2021-08-11,2023-12-11,Furniture,B,0.21,28,2117.04,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,28,2117.04,127.02
L002188,APP0012896,C004420,Personal Loan,209600,26,0.2625,2021-08-12,2023-10-12,Home Improvement,B,0.27,26,10655.74,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,26,10655.74,426.22
L002189,APP0014637,C007736,Consumer Loan,22400,35,0.3154,2021-08-12,2024-07-12,Furniture,B,0.33,35,986.7,FALSE,,,Written Off,TRUE,2022-08-17,TRUE,2022-09-11,17856.73,FALSE,,0,FALSE,,,,35,986.7,0
L002190,APP0016884,C009524,Personal Loan,92000,21,0.2963,2021-08-12,2023-05-12,General Purpose,B,0.31,21,5667.18,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,21,5667.18,113.34
L002191,APP0028699,C008464,Consumer Loan,13700,21,0.2635,2021-08-12,2023-05-12,Appliances,A,0.25,21,821.33,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,21,821.33,0
L002192,APP0049359,C005959,Consumer Loan,27900,27,0.3172,2021-08-12,2023-11-12,General Purpose,B,0.09,27,1458.61,FALSE,,,Written Off,TRUE,2021-12-17,TRUE,2022-01-11,26357.73,FALSE,,0,FALSE,,,,27,1458.61,0
L002193,APP0051050,C002702,Personal Loan,231400,46,0.3069,2021-08-12,2025-06-12,General Purpose,B,0.48,46,8613.93,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,46,8613.93,1033.68
L002194,APP0063235,C004401,Personal Loan,235800,24,0.289,2021-08-12,2023-08-12,Travel,C,0.39,24,13051.1,FALSE,,,Written Off,TRUE,2022-08-17,TRUE,2022-09-11,147672.19,FALSE,,0,FALSE,,,,24,13051.1,1305.1
L002195,APP0076835,C003928,Personal Loan,90400,11,0.2938,2021-08-12,2022-07-12,Education,B,0.44,11,9474.04,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,11,9474.04,378.96
L002196,APP0008151,C008062,Personal Loan,61300,42,0.2521,2021-08-13,2025-02-13,General Purpose,A,0.09,42,2211.25,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,42,2211.25,88.46
L002197,APP0015104,C001246,Personal Loan,97600,38,0.272,2021-08-13,2024-10-13,Home Improvement,A,0.07,38,3858.71,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,TRUE,2023-12-23,1,FALSE,,,,53,1806.12,298.82
L002198,APP0023267,C010798,Personal Loan,258800,28,0.2902,2021-08-13,2023-12-13,Travel,B,0.35,28,12829.88,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,28,12829.88,256.6
L002199,APP0026645,C008869,Consumer Loan,81500,21,0.2695,2021-08-13,2023-05-13,Electronics,A,0.24,21,4910.43,FALSE,,,Settled,FALSE,,FALSE,,,FALSE,,0,TRUE,2022-01-28,57319.93,0.17,21,4910.43,98.21
L002200,APP0034165,C010913,Consumer Loan,32500,6,0.3058,2021-08-13,2022-02-13,Appliances,B,0.2,6,5909.92,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,6,5909.92,472.8
L002201,APP0040251,C007473,Personal Loan,40500,30,0.269,2021-08-13,2024-02-13,Home Improvement,A,0.19,30,1868.96,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,30,1868.96,112.14
L002202,APP0047628,C000378,Personal Loan,46300,33,0.2765,2021-08-13,2024-05-13,Home Improvement,B,0.39,33,2018.76,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,33,2018.76,161.52
L002203,APP0067428,C004742,Personal Loan,23400,10,0.3034,2021-08-13,2022-06-13,Travel,B,0.12,10,2677.57,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,10,2677.57,53.55
L002204,APP0075857,C002458,Personal Loan,50000,41,0.3025,2021-08-13,2025-01-13,Medical,B,0.23,41,1970.42,FALSE,,,Delinquent,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,41,1970.42,118.23
L002205,APP0005442,C008328,Consumer Loan,31100,9,0.3058,2021-08-14,2022-05-14,Furniture,A,0.23,9,3910.61,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,9,3910.61,78.21
L002206,APP0008708,C003414,Consumer Loan,17500,16,0.3029,2021-08-14,2022-12-14,General Purpose,B,0.09,16,1343,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,16,1343,0
L002207,APP0039037,C003959,Consumer Loan,56900,18,0.2846,2021-08-14,2023-02-14,General Purpose,C,0.33,18,3920.5,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,18,3920.5,78.41
L002208,APP0048244,C006547,Consumer Loan,70100,18,0.2753,2021-08-14,2023-02-14,Furniture,B,0.37,18,4797.62,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,18,4797.62,0
L002209,APP0054188,C003243,Consumer Loan,83500,28,0.2717,2021-08-14,2023-12-14,Electronics,B,0.31,28,4059.19,FALSE,,,Written Off,TRUE,2022-02-19,TRUE,2022-03-16,73788.4,FALSE,,0,FALSE,,,,28,4059.19,162.36
L002210,APP0055616,C006352,Consumer Loan,45400,14,0.2867,2021-08-14,2022-10-14,Electronics,A,0.13,14,3853.61,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,14,3853.61,77.07
L002211,APP0070357,C010386,Personal Loan,31400,21,0.3076,2021-08-14,2023-05-14,General Purpose,C,0.45,21,1952.25,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,21,1952.25,429.55
L002212,APP0073052,C010119,Small Business Loan,102300,39,0.2696,2021-08-14,2024-11-14,Business Expansion,B,0.48,39,3965.52,TRUE,129493.67,Business Asset / Property,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,39,3965.52,396.55
L002213,APP0008921,C004559,Personal Loan,30000,25,0.2872,2021-08-15,2023-09-15,General Purpose,A,0.03,25,1608.48,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,TRUE,2023-05-25,1,FALSE,,,,35,515.09,20.6
L002214,APP0010840,C007113,Auto Loan,239400,52,0.258,2021-08-15,2025-12-15,Used Vehicle Purchase,B,0.35,52,7691.77,TRUE,306923.08,Vehicle,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,52,7691.77,153.84
L002215,APP0027091,C003227,Personal Loan,30100,19,0.2989,2021-08-15,2023-03-15,Education,A,0.17,19,2007.83,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,19,2007.83,120.48
L002216,APP0038963,C003011,Consumer Loan,86300,20,0.288,2021-08-15,2023-04-15,Appliances,B,0.36,20,5483.74,FALSE,,,Written Off,TRUE,2021-09-20,TRUE,2021-10-15,88371.2,FALSE,,0,FALSE,,,,20,5483.74,0
L002217,APP0044486,C000473,Small Business Loan,298700,49,0.2667,2021-08-15,2025-09-15,Working Capital,C,0.32,49,10067.37,TRUE,420704.23,Business Asset / Property,Written Off,TRUE,2025-03-20,TRUE,2025-04-14,66038.27,FALSE,,0,FALSE,,,,49,10067.37,201.35
L002218,APP0068770,C002380,Small Business Loan,114800,15,0.244,2021-08-15,2022-11-15,Business Expansion,B,0.44,15,8956.66,TRUE,147179.49,Business Asset / Property,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,15,8956.66,358.26
L002219,APP0070912,C008782,Personal Loan,93500,42,0.3091,2021-08-15,2025-02-15,Home Improvement,B,0.49,42,3669.35,FALSE,,,Written Off,TRUE,2024-10-20,TRUE,2024-11-14,37252.28,TRUE,2021-10-25,1,FALSE,,,,50,3322.9,1063.36
L002220,APP0000159,C000481,Consumer Loan,56300,25,0.3045,2021-08-16,2023-09-16,Appliances,B,0.1,25,3068.86,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,25,3068.86,245.52
L002221,APP0003213,C007003,Consumer Loan,80600,18,0.2677,2021-08-16,2023-02-16,Electronics,A,0.16,18,5485.92,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,18,5485.92,109.72
L002222,APP0004215,C000796,Consumer Loan,58300,9,0.2883,2021-08-16,2022-05-16,General Purpose,B,0.17,9,7280.53,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,9,7280.53,145.61
L002223,APP0023032,C000972,Consumer Loan,86600,25,0.2826,2021-08-16,2023-09-16,Electronics,B,0.29,25,4622.69,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,25,4622.69,184.9
L002224,APP0024101,C001062,Personal Loan,117500,37,0.2948,2021-08-16,2024-09-16,General Purpose,C,0.39,37,4870.98,FALSE,,,Settled,FALSE,,FALSE,,,FALSE,,0,TRUE,2021-12-01,83253.57,0.27,37,4870.98,194.84
L002225,APP0029085,C007904,Personal Loan,111300,30,0.2578,2021-08-16,2024-02-16,Education,B,0.2,30,5071.47,FALSE,,,Written Off,TRUE,2021-11-21,TRUE,2021-12-16,108156.36,FALSE,,0,FALSE,,,,30,5071.47,0
L002226,APP0030560,C009374,Personal Loan,132100,45,0.2901,2021-08-16,2025-05-16,Travel,A,0.17,45,4848.36,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,45,4848.36,387.88
L002227,APP0059776,C000722,Consumer Loan,16100,33,0.3187,2021-08-16,2024-05-16,Electronics,C,0.48,33,738.57,FALSE,,,Settled,FALSE,,FALSE,,,FALSE,,0,TRUE,2022-03-03,11039.46,0.24,33,738.57,14.77
L002228,APP0000885,C006652,Consumer Loan,61100,26,0.2893,2021-08-17,2023-10-17,Furniture,B,0.19,26,3190.27,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,26,3190.27,127.62
L002229,APP0002526,C008442,Consumer Loan,25900,20,0.2602,2021-08-17,2023-04-17,Furniture,A,0.03,20,1609.81,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,20,1609.81,0
L002230,APP0006727,C007376,Consumer Loan,43000,18,0.284,2021-08-17,2023-02-17,Electronics,A,0.13,18,2961.48,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,18,2961.48,296.15
L002231,APP0015159,C009947,Consumer Loan,16500,9,0.3079,2021-08-17,2022-05-17,General Purpose,B,0.44,9,2076.47,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,9,2076.47,41.53
L002232,APP0059151,C008452,Personal Loan,59000,10,0.2552,2021-08-17,2022-06-17,Home Improvement,B,0.41,10,6611.87,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,10,6611.87,132.24
L002233,APP0066414,C000676,Consumer Loan,100500,18,0.281,2021-08-17,2023-02-17,Electronics,B,0.49,18,6906.61,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,18,6906.61,552.52
L002234,APP0077260,C007098,Consumer Loan,31900,27,0.2845,2021-08-17,2023-11-17,Electronics,B,0.49,27,1613.19,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,27,1613.19,129.04
L002235,APP0001568,C007873,Consumer Loan,131800,15,0.2847,2021-08-18,2022-11-18,General Purpose,B,0.17,15,10545.43,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,15,10545.43,210.91
L002236,APP0012371,C004381,Consumer Loan,70600,23,0.3029,2021-08-18,2023-07-18,Appliances,B,0.15,23,4083.86,FALSE,,,Written Off,TRUE,2022-09-23,TRUE,2022-10-18,39781.43,FALSE,,0,FALSE,,,,23,4083.86,163.36
L002237,APP0043666,C004248,Personal Loan,37100,24,0.3011,2021-08-18,2023-08-18,Education,C,0.23,24,2076.47,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,24,2076.47,83.06
L002238,APP0050999,C007389,Small Business Loan,256400,28,0.2473,2021-08-18,2023-12-18,Business Expansion,B,0.43,28,12143.31,TRUE,337368.42,Business Asset / Property,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,28,12143.31,971.48
L002239,APP0066253,C001097,Consumer Loan,87700,33,0.3166,2021-08-18,2024-05-18,Appliances,B,0.43,33,4013.09,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,TRUE,2023-06-28,1,FALSE,,,,42,2462.18,160.52
L002240,APP0067962,C007976,Consumer Loan,24200,35,0.2627,2021-08-18,2024-07-18,Electronics,A,0.15,35,997,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,35,997,59.82
L002241,APP0075861,C005303,Personal Loan,225600,26,0.2535,2021-08-18,2023-10-18,Home Improvement,A,0.42,26,11365.96,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,26,11365.96,0
L002242,APP0077460,C000502,Consumer Loan,16300,32,0.2846,2021-08-18,2024-04-18,General Purpose,B,0.45,32,732.62,FALSE,,,Settled,FALSE,,FALSE,,,FALSE,,0,TRUE,2022-02-02,12610.3,0.15,32,732.62,0
L002243,APP0001662,C006601,Personal Loan,179600,34,0.2883,2021-08-19,2024-06-19,Education,A,0.09,34,7790.14,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,34,7790.14,1246.4
L002244,APP0011675,C002093,Small Business Loan,104500,51,0.221,2021-08-19,2025-11-19,Working Capital,A,0.24,51,3177.25,TRUE,147183.1,Business Asset / Property,Settled,FALSE,,FALSE,,,FALSE,,0,TRUE,2023-08-03,61182.06,0.14,51,3177.25,0
L002245,APP0015043,C005901,Personal Loan,48300,24,0.2885,2021-08-19,2023-08-19,Education,B,0.14,24,2672.08,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,24,2672.08,0
L002246,APP0031287,C006543,Consumer Loan,35300,11,0.3245,2021-08-19,2022-07-19,Furniture,B,0.06,11,3752.89,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,11,3752.89,225.18
L002247,APP0042315,C004548,Consumer Loan,126900,31,0.3199,2021-08-19,2024-03-19,Furniture,B,0.18,31,6066.76,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,31,6066.76,364.02
L002248,APP0050178,C009294,Consumer Loan,76700,20,0.279,2021-08-19,2023-04-19,Furniture,B,0.33,20,4839.12,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,TRUE,2021-09-29,1,FALSE,,,,32,3360.06,201.6
L002249,APP0057702,C004858,Consumer Loan,13700,28,0.2795,2021-08-19,2023-12-19,Furniture,A,0.31,28,671.54,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,28,671.54,94.01
L002250,APP0004596,C000383,Personal Loan,226100,37,0.2975,2021-08-20,2024-09-20,General Purpose,A,0.19,37,9406.52,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,37,9406.52,1128.79
L002251,APP0004316,C008738,Consumer Loan,45300,32,0.2907,2021-08-21,2024-04-21,General Purpose,A,0.13,32,2050.77,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,32,2050.77,123.06
L002252,APP0013652,C004788,Personal Loan,75300,21,0.2863,2021-08-21,2023-05-21,Medical,A,0.12,21,4600.41,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,21,4600.41,92.01
L002253,APP0033104,C002108,Personal Loan,20700,21,0.2876,2021-08-21,2023-05-21,Travel,A,0.33,21,1266.01,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,21,1266.01,25.32
L002254,APP0035838,C008477,Personal Loan,102100,13,0.3005,2021-08-21,2022-09-21,Education,B,0.46,13,9298.54,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,13,9298.54,0
L002255,APP0000205,C007898,Consumer Loan,110700,31,0.2919,2021-08-22,2024-03-22,General Purpose,C,0.27,31,5126.28,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,31,5126.28,410.12
L002256,APP0010566,C010747,Personal Loan,58600,48,0.2988,2021-08-22,2025-08-22,Medical,A,0.05,48,2105.86,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,48,2105.86,168.48
