application_id,customer_id,assessment_date,monthly_income_at_assessment,existing_monthly_obligations,proposed_installment_est,dti,credit_score_at_assessment,employment_length_at_assessment,ltv,risk_grade,risk_points,previous_default_flag
APP0014742,C001314,2026-01-29,17932.27,7630.21,10911.24,1.03,722,42,,C,6,FALSE
APP0014743,C002366,2021-03-20,22403.68,0,8892.45,0.4,576,27,0.83,C,6,FALSE
APP0014744,C002072,2021-11-20,17516.81,9033.05,38992.85,2.74,647,130,0.89,B,5,FALSE
APP0014745,C003516,2022-09-02,31770.29,8380.64,43623.7,1.64,618,109,0.8,B,4,FALSE
APP0014746,C003734,2023-12-19,10354.74,0,40944.18,3.95,355,44,0.71,D,9,FALSE
APP0014747,C004053,2023-10-20,19205.7,732.4,18618.79,1.01,619,30,0.75,C,7,FALSE
APP0014748,C007564,2024-07-24,16977.5,0,10348.79,0.61,550,47,,D,9,TRUE
APP0014749,C010079,2025-11-29,39719.25,0,4677.77,0.12,828,81,,A,1,FALSE
APP0014750,C003136,2025-03-10,17763.41,3923.21,58699.2,3.53,704,343,0.71,B,5,FALSE
APP0014751,C001002,2024-12-16,36396.39,1012.11,14012.17,0.41,667,371,,A,2,FALSE
APP0014752,C010323,2023-12-15,16351.69,1238.78,78413.19,4.87,544,78,0.78,C,8,FALSE
APP0014753,C010457,2021-04-16,24262.9,5893.22,10256.26,0.67,532,34,,C,7,FALSE
APP0014754,C010137,2024-02-01,14091.17,0,35686.04,2.53,639,142,0.81,C,7,FALSE
APP0014755,C003887,2024-12-29,15362.11,5423.32,9415.34,0.97,668,230,,B,5,FALSE
APP0014756,C005120,2022-05-13,9607.27,0,46106.45,4.8,624,161,0.77,C,8,FALSE
APP0014757,C005282,2023-10-16,6290.95,0,3447.15,0.55,586,105,,C,6,FALSE
APP0014758,C005439,2022-01-09,7628.92,0,4437.82,0.58,592,86,,C,7,FALSE
APP0014759,C010756,2026-01-15,22599.92,5420.68,35098.1,1.79,567,204,0.75,C,7,FALSE
APP0014760,C007940,2021-01-14,28896.18,0,3502.61,0.12,679,209,,A,1,FALSE
APP0014761,C010454,2024-01-05,7604.64,0,4511.82,0.59,423,43,,D,11,FALSE
APP0014762,C002907,2022-02-25,42874.68,10490.92,37583.97,1.12,610,64,0.85,B,4,FALSE
APP0014763,C000246,2024-09-02,36223.41,0,4528.15,0.13,683,70,,A,2,FALSE
APP0014764,C007002,2022-12-21,24746.11,0,33354,1.35,582,293,0.74,B,5,FALSE
APP0014765,C003271,2021-10-21,34639.2,0,40137.06,1.16,575,317,0.83,C,7,FALSE
APP0014766,C006752,2026-05-07,11366.46,0,28310.07,2.49,724,365,0.88,B,4,FALSE
APP0014767,C005231,2022-09-06,18642.48,8671.28,43707.63,2.81,710,81,0.74,B,5,FALSE
APP0014768,C007728,2022-07-16,45276.65,13573.17,4423.55,0.4,632,126,,B,4,FALSE
APP0014769,C008131,2024-01-30,53765.3,1759.68,3729.28,0.1,665,12,,B,3,FALSE
APP0014770,C007452,2026-04-04,17267.89,0,5942.18,0.34,599,25,,B,5,FALSE
APP0014771,C009468,2026-04-13,35090.44,15488.56,2603.36,0.52,733,324,,B,4,FALSE
APP0014772,C009562,2022-04-06,45256.26,5259.61,1598.61,0.15,613,368,,A,1,FALSE
APP0014773,C006805,2021-10-23,27319.64,2327.82,7588.28,0.36,564,140,,C,6,FALSE
APP0014774,C003764,2021-01-31,12596.45,0,32812.9,2.6,668,96,0.76,B,5,FALSE
APP0014775,C008747,2022-02-20,16383.42,1641.74,4940.32,0.4,725,253,,B,3,FALSE
APP0014776,C004125,2024-03-22,20247.24,0,4192.2,0.21,728,113,,A,2,FALSE
APP0014777,C004579,2022-03-15,43638.7,0,13627.04,0.31,519,51,0.8,C,6,FALSE
APP0014778,C007966,2025-06-19,11709.83,0,48657.31,4.16,510,48,0.79,C,7,FALSE
APP0014779,C006110,2024-06-04,15919.6,0,16046.77,1.01,652,212,,B,5,FALSE
APP0014780,C002321,2026-03-13,41441.33,15985.26,20380.22,0.88,671,39,0.8,C,6,FALSE
APP0014781,C010398,2024-12-28,28057.43,0,2252.8,0.08,637,193,,A,2,FALSE
APP0014782,C007501,2025-10-29,11428.66,0,34151.92,2.99,589,252,0.81,C,6,FALSE
APP0014783,C003244,2022-01-15,59991.44,0,15569.89,0.26,707,110,,A,1,FALSE
APP0014784,C005912,2024-02-04,9941.75,0,5927.54,0.6,554,406,,D,9,FALSE
APP0014785,C008290,2021-09-28,101101.54,0,11310.2,0.11,741,38,,A,1,FALSE
APP0014786,C004290,2021-03-14,15130.66,0,2225.49,0.15,556,208,,B,3,FALSE
APP0014787,C000784,2026-02-10,12936.27,2133.89,6766.32,0.69,561,19,,D,9,FALSE
APP0014788,C000941,2021-11-11,66642.93,0,7652.45,0.11,559,61,,A,2,FALSE
APP0014789,C006206,2022-08-05,15730.53,0,931.01,0.06,650,115,,A,2,FALSE
APP0014790,C010010,2022-10-22,14148.78,0,12129.6,0.86,550,118,0.77,C,7,FALSE
APP0014791,C009615,2021-10-18,8978.12,3668.84,31162.11,3.88,555,413,0.7,C,8,FALSE
APP0014792,C007726,2022-11-01,15647.79,0,3115.28,0.2,609,36,,B,4,TRUE
APP0014793,C006594,2021-02-25,85320.97,0,55764.39,0.65,629,150,0.85,B,5,FALSE
APP0014794,C009030,2021-09-25,17136.57,0,2154.46,0.13,546,52,,C,6,FALSE
APP0014795,C007329,2022-10-06,17884.17,0,8062.34,0.45,610,407,0.72,B,5,FALSE
APP0014796,C002519,2021-01-21,53082.85,5886.27,3484.47,0.18,566,53,,B,3,FALSE
APP0014797,C005721,2025-08-02,20520.91,5172.58,4794.95,0.49,585,115,,C,6,FALSE
APP0014798,C008492,2021-04-03,16782.51,0,7248.62,0.43,727,27,,B,4,FALSE
APP0014799,C004812,2021-12-16,66744.54,6848.2,4012.51,0.16,850,325,,A,0,FALSE
APP0014800,C000810,2023-05-23,59759.92,16746.42,8346.14,0.42,718,96,,B,3,FALSE
APP0014801,C008137,2023-01-20,13049.9,0,8288.12,0.64,740,273,,B,5,FALSE
APP0014802,C002187,2025-07-02,44660.15,0,1143.5,0.03,655,189,,A,1,TRUE
APP0014803,C007153,2024-08-10,26763.59,0,27740.44,1.04,543,26,0.7,C,8,FALSE
APP0014804,C004279,2022-01-31,21983.3,0,999.66,0.05,554,216,,B,3,FALSE
APP0014805,C001424,2021-04-05,22297.52,4903.56,1191.09,0.27,443,45,,B,5,FALSE
APP0014806,C008303,2026-01-20,11056.3,0,11287.86,1.02,501,34,,C,8,FALSE
APP0014807,C009702,2022-02-23,31876.07,4638.41,2841.56,0.23,504,81,,B,4,FALSE
APP0014808,C006290,2023-04-02,44223.22,0,47631.84,1.08,701,199,,B,4,FALSE
APP0014809,C001849,2022-11-05,24157.04,0,23597.68,0.98,500,116,,C,6,FALSE
APP0014810,C009620,2026-02-22,22354.34,6666.84,6505.83,0.59,442,38,,C,8,FALSE
APP0014811,C009165,2023-02-20,13546.6,1771,8460.69,0.76,469,31,,D,9,FALSE
APP0014812,C009998,2022-11-20,54047.68,0,59224.97,1.1,625,164,0.84,B,5,FALSE
APP0014813,C010669,2026-02-28,48251.1,4965.07,29134.39,0.71,668,58,,B,5,FALSE
APP0014814,C004559,2023-01-12,50934.07,1608.48,18682.49,0.4,691,109,,B,4,FALSE
APP0014815,C000736,2021-01-14,31512.33,0,13361.68,0.42,722,263,,A,2,FALSE
APP0014816,C004605,2022-11-09,12976.6,0,15784.45,1.22,587,163,0.83,C,6,FALSE
APP0014817,C002091,2021-12-25,24394.2,0,9634.05,0.39,629,72,,B,4,FALSE
APP0014818,C002046,2024-11-06,22711.06,0,3052.18,0.13,670,320,,A,1,FALSE
APP0014819,C005219,2022-10-09,11585.73,0,3818.44,0.33,495,59,,C,7,FALSE
APP0014820,C002030,2023-11-20,17938.11,7470.7,3171.57,0.59,659,281,,C,6,FALSE
APP0014821,C006368,2022-10-22,13646.78,0,4693.72,0.34,565,46,,C,7,FALSE
APP0014822,C002718,2023-11-05,15297.04,0,6423.17,0.42,669,295,,B,5,FALSE
APP0014823,C008150,2024-08-12,12327.83,0,4476.7,0.36,548,203,,C,6,TRUE
APP0014824,C001909,2021-05-10,28690.14,0,4543.89,0.16,768,145,,A,0,FALSE
APP0014825,C010986,2021-11-05,21159.47,0,5538.59,0.26,503,99,,B,3,FALSE
APP0014826,C005428,2026-05-13,44720.44,13307.09,8715.54,0.49,650,37,,C,6,TRUE
APP0014827,C002226,2022-10-04,49490.61,0,3310.7,0.07,548,5,,B,5,FALSE
APP0014828,C002580,2024-10-25,17327.48,7555.32,7885.05,0.89,597,75,,B,5,TRUE
APP0014829,C000688,2023-02-13,21722.15,8388.08,3063.95,0.53,553,99,,C,6,FALSE
APP0014830,C007857,2026-06-24,17788.61,0,9322.63,0.52,762,136,,B,5,FALSE
APP0014831,C008236,2022-05-18,13762.52,0,137775.19,10.01,544,108,0.84,C,7,FALSE
APP0014832,C001972,2024-10-14,85181.82,25005.71,49788.85,0.88,850,104,0.73,B,3,FALSE
APP0014833,C009952,2024-01-18,13442.39,0,3682.01,0.27,617,62,,B,4,FALSE
APP0014834,C009656,2022-02-22,39071.8,0,4255.21,0.11,634,157,,A,2,FALSE
APP0014835,C002559,2023-08-04,41344.01,8309.86,3495.48,0.29,624,107,,B,3,FALSE
APP0014836,C004978,2022-03-17,26451.86,0,18644.71,0.7,568,45,,C,7,FALSE
APP0014837,C007669,2023-06-16,20415.21,4999.62,44115.86,2.41,744,73,0.83,B,4,FALSE
APP0014838,C006814,2026-05-30,14437.1,0,43208.56,2.99,515,96,0.71,C,7,FALSE
APP0014839,C002469,2025-01-28,43745.39,2475.85,11885.13,0.33,552,85,,B,4,FALSE
APP0014840,C002234,2023-02-08,32092.63,12395.03,3187.06,0.49,668,43,,B,5,FALSE
APP0014841,C007790,2024-06-10,39707.99,6771.8,21069.8,0.7,640,323,0.76,B,4,FALSE
APP0014842,C009635,2024-03-12,17584.67,0,9745.04,0.55,612,228,,C,6,FALSE
APP0014843,C007931,2022-06-11,41931.21,5572.22,3993.23,0.23,634,139,,A,2,FALSE
APP0014844,C006434,2023-11-25,54188.56,18949.41,5426.15,0.45,759,55,,A,2,FALSE
APP0014845,C008707,2021-11-06,46947.5,13581.54,1175.09,0.31,848,262,,A,2,FALSE
APP0014846,C009060,2022-03-16,44896.36,0,15759.51,0.35,742,191,,A,1,FALSE
APP0014847,C003747,2024-04-01,28602.65,1417.58,5868.25,0.25,621,378,,A,2,FALSE
APP0014848,C002376,2021-10-30,19635.8,0,24840.56,1.27,479,14,0.83,D,11,FALSE
APP0014849,C005919,2024-12-08,33361.52,0,60287.93,1.81,782,49,0.71,B,5,FALSE
APP0014850,C001820,2023-05-14,14486.93,4825.83,8381.76,0.91,626,114,,B,5,FALSE
APP0014851,C005923,2021-11-10,13480.63,0,54729.56,4.06,570,11,0.71,D,11,FALSE
APP0014852,C002503,2025-06-19,81312.91,1362.94,68448.33,0.86,700,51,0.79,B,5,FALSE
APP0014853,C002676,2024-01-26,15174.9,3627.81,5194.77,0.58,592,300,,C,7,FALSE
APP0014854,C005344,2025-07-07,18212.26,3494.8,3133.64,0.36,559,3,,D,9,FALSE
APP0014855,C002105,2025-02-12,40857.47,0,7229.64,0.18,618,188,,A,2,FALSE
APP0014856,C005670,2025-02-25,12609.18,0,99242.63,7.87,766,144,0.8,B,4,FALSE
APP0014857,C000441,2024-07-30,30923.7,5851.03,5974.95,0.38,676,312,,A,2,FALSE
APP0014858,C006938,2022-08-18,28667.48,0,2894.05,0.1,550,411,,B,3,FALSE
APP0014859,C009731,2022-11-14,14201.08,0,8748.21,0.62,620,7,,D,9,FALSE
APP0014860,C002816,2024-07-29,17592.73,5947.72,2082.01,0.46,538,66,,C,7,FALSE
APP0014861,C002840,2026-01-03,17664.53,2531.02,52874.26,3.14,684,78,0.75,B,5,FALSE
APP0014862,C001919,2023-06-25,21826.24,832.39,2053.38,0.13,788,160,,A,0,FALSE
APP0014863,C001418,2021-12-13,18590.32,0,16957.64,0.91,687,18,,C,7,FALSE
APP0014864,C000241,2024-05-25,23575.91,0,12714.01,0.54,545,99,,C,7,FALSE
APP0014865,C001726,2025-08-14,13914.17,0,16065.37,1.15,688,261,0.71,C,6,TRUE
APP0014866,C008986,2024-05-11,42157.19,15399.33,7447.76,0.54,628,215,,C,6,FALSE
APP0014867,C005836,2026-06-19,21456.85,0,25092.74,1.17,562,49,,C,8,FALSE
APP0014868,C001269,2022-10-12,10009.16,0,97052.17,9.7,487,14,0.84,D,10,FALSE
APP0014869,C007433,2025-11-06,15331.07,0,9558.77,0.62,540,166,,C,7,FALSE
APP0014870,C002467,2022-09-15,9490.03,0,7085.12,0.75,467,68,,D,10,FALSE
APP0014871,C001379,2025-03-18,11359.88,1994.52,7602.9,0.84,474,40,,D,10,TRUE
APP0014872,C003414,2021-03-07,14611.98,1343,7352.77,0.6,677,81,,B,5,FALSE
APP0014873,C007034,2021-02-07,39640.44,5192.31,49341.27,1.38,620,49,0.77,C,7,FALSE
APP0014874,C005657,2022-04-23,11551.59,0,7428.87,0.64,568,14,,D,10,FALSE
APP0014875,C009564,2021-07-19,19463.21,0,6295,0.32,482,203,,C,7,FALSE
APP0014876,C010119,2022-04-07,37015.72,0,5650.64,0.15,701,144,,A,0,FALSE
APP0014877,C005668,2025-05-13,17988.11,0,58564.8,3.26,716,71,0.75,C,6,FALSE
APP0014878,C008483,2023-03-24,20683.66,0,54807.76,2.65,608,165,0.86,C,6,FALSE
APP0014879,C003894,2025-07-03,77241.81,0,3846.24,0.05,600,76,,B,3,FALSE
APP0014880,C002576,2024-10-10,47929.59,0,2408.81,0.05,689,348,,A,1,FALSE
APP0014881,C003834,2022-06-03,15385.07,0,25278.41,1.64,742,129,0.8,B,5,FALSE
APP0014882,C007876,2024-01-07,19527.8,0,2698.49,0.14,514,65,,B,4,FALSE
APP0014883,C009780,2023-09-21,24063.61,0,7951.76,0.33,595,126,,A,2,FALSE
APP0014884,C010401,2025-01-17,73671.27,16017.88,32776.26,0.66,648,94,0.85,B,5,FALSE
APP0014885,C006149,2023-06-17,6403.68,0,8010.71,1.25,475,13,,D,11,FALSE
APP0014886,C005906,2025-03-02,43725.12,15925.88,3226.62,0.44,627,57,,B,5,FALSE
APP0014887,C005405,2025-01-13,16131.19,5164.78,532.01,0.35,638,15,,C,6,FALSE
APP0014888,C010052,2021-12-28,23201.03,0,164207.87,7.08,595,214,0.84,B,4,FALSE
APP0014889,C009325,2025-05-07,25966.43,0,7663.45,0.3,602,199,,B,4,FALSE
APP0014890,C006177,2025-03-08,86768,0,8988.02,0.1,796,120,,A,1,FALSE
APP0014891,C003757,2022-09-17,12460.69,0,18994.37,1.52,519,5,0.72,D,10,FALSE
APP0014892,C006508,2022-09-19,22226.29,10967.5,30967.11,1.89,525,41,0.86,C,7,FALSE
APP0014893,C006280,2025-02-22,12344.65,0,8215.73,0.67,554,42,,C,8,TRUE
APP0014894,C005257,2024-06-29,12075.3,0,22036.02,1.82,537,63,,C,8,FALSE
APP0014895,C008223,2022-05-16,6559.93,0,1077.26,0.16,516,79,,B,5,FALSE
APP0014896,C006557,2024-05-19,13974.98,0,7090.91,0.51,622,34,,C,8,FALSE
APP0014897,C008322,2022-12-21,16598.22,1582.63,3080.33,0.28,582,22,,C,7,FALSE
APP0014898,C008131,2022-03-24,53765.3,5410.24,6999.4,0.23,665,12,,B,5,FALSE
APP0014899,C005359,2023-02-01,14787.92,0,9639.15,0.65,643,242,,B,5,FALSE
APP0014900,C010328,2021-06-01,61048.16,1677.55,30066.22,0.52,709,189,0.83,B,5,FALSE
APP0014901,C002715,2022-08-12,36119.87,6178.28,32921.66,1.08,662,90,,B,3,FALSE
APP0014902,C009706,2022-11-26,22209.4,0,5261.06,0.24,565,29,,C,6,FALSE
APP0014903,C006202,2023-10-04,35155.43,9032.2,58110.75,1.91,682,143,0.89,B,4,FALSE
APP0014904,C007708,2023-03-01,47945.75,5952.48,7542.22,0.28,732,150,,A,2,FALSE
APP0014905,C003875,2021-07-16,66449.34,0,7841.58,0.12,645,22,,B,4,FALSE
APP0014906,C006627,2022-04-13,62033.63,28546.91,49112.31,1.25,679,143,0.88,B,5,FALSE
APP0014907,C004255,2025-11-14,29415.9,10351.67,22960.5,1.13,642,233,0.8,B,4,FALSE
APP0014908,C000736,2025-11-22,31512.33,13414.53,53015.97,2.11,722,263,0.81,B,3,FALSE
APP0014909,C009677,2026-02-17,32830.78,15135.3,39898.95,1.68,612,185,0.81,B,5,FALSE
APP0014910,C007770,2023-01-18,16221.2,0,8913.27,0.55,607,143,,C,6,FALSE
APP0014911,C007557,2023-03-15,14925.28,0,8226.57,0.55,566,19,0.72,D,9,FALSE
APP0014912,C003631,2021-11-20,13605.5,0,92518.67,6.8,713,112,0.86,B,5,FALSE
APP0014913,C002860,2022-07-20,34447.93,0,47531.76,1.38,659,81,0.76,B,4,FALSE
APP0014914,C001706,2025-11-01,27262.71,0,1031.47,0.04,559,33,,B,3,FALSE
APP0014915,C009149,2026-02-22,13781.93,0,38880.14,2.82,526,127,0.72,C,7,TRUE
APP0014916,C007218,2026-06-28,24651.08,11309.48,3977.3,0.62,524,58,,C,7,FALSE
APP0014917,C005729,2021-04-11,15611.58,6219.64,63090.37,4.44,691,274,0.89,C,6,FALSE
APP0014918,C009124,2024-03-07,36437,11974.45,36868.91,1.34,684,179,0.84,B,4,FALSE
APP0014919,C006957,2023-07-24,16172.11,1386.83,49990.03,3.18,559,71,0.89,C,6,FALSE
APP0014920,C003922,2024-12-21,37906.66,17613.42,9122.79,0.71,667,331,,B,4,FALSE
APP0014921,C005334,2024-06-21,41943.26,0,83834.21,2,628,98,0.86,B,5,FALSE
APP0014922,C009716,2024-09-08,6285.44,0,12558.33,2,431,294,,C,8,FALSE
APP0014923,C003866,2025-10-26,39815.86,0,7663.63,0.19,589,28,0.72,B,3,FALSE
APP0014924,C004818,2023-10-27,10911.57,0,20456.61,1.87,601,395,,C,7,FALSE
APP0014925,C000099,2025-06-19,18365.96,2712.93,11022.18,0.75,733,286,,B,5,FALSE
APP0014926,C008531,2025-10-31,12387.87,4436.17,9651.01,1.14,448,8,0.74,D,10,FALSE
APP0014927,C008506,2025-09-21,11001.47,0,30919.59,2.81,550,21,0.75,D,9,FALSE
APP0014928,C000882,2023-04-15,17346.85,0,2425.17,0.14,675,68,,A,2,FALSE
APP0014929,C005292,2022-05-17,38476.78,0,9547.39,0.25,661,377,,A,1,FALSE
APP0014930,C002711,2023-04-20,50713.77,0,24204.19,0.48,696,38,,C,6,FALSE
APP0014931,C006555,2023-06-14,50074.34,19096.06,1951.56,0.42,631,31,,C,6,FALSE
APP0014932,C010494,2021-03-28,29371.13,0,12385.51,0.42,602,162,,B,4,FALSE
APP0014933,C000822,2023-06-11,48953,5334.73,29194.68,0.71,662,214,0.73,B,3,FALSE
APP0014934,C007919,2022-08-31,10765.75,0,45701.34,4.25,595,159,0.74,C,7,FALSE
APP0014935,C001160,2025-08-18,35170.91,0,16923.75,0.48,621,56,0.83,B,5,FALSE
APP0014936,C003093,2023-08-04,26317.69,5787.8,3946.56,0.37,593,115,,B,4,TRUE
APP0014937,C004116,2022-07-19,47815.99,0,15828.55,0.33,703,75,0.89,A,2,FALSE
APP0014938,C008421,2024-05-26,20688.81,0,26948.82,1.3,613,35,0.81,C,6,FALSE
APP0014939,C001438,2021-10-14,32592.98,10934.01,14822.63,0.79,569,44,,C,6,FALSE
APP0014940,C001969,2024-02-16,26101.97,2068.79,3759.58,0.22,598,51,,B,5,FALSE
APP0014941,C007514,2022-12-18,21669.83,10869.35,6593,0.81,637,106,,B,5,FALSE
APP0014942,C001170,2021-02-01,28285.3,8553.93,72898.46,2.88,495,10,0.88,D,9,FALSE
APP0014943,C005411,2025-01-30,26106.52,5903.03,48834.58,2.1,545,87,0.72,C,6,FALSE
APP0014944,C010622,2023-03-05,15372.61,0,16926.06,1.1,536,94,0.86,C,7,FALSE
APP0014945,C004899,2026-02-22,10631.65,0,6789.16,0.64,614,32,,C,6,FALSE
APP0014946,C006515,2025-09-14,17408.7,0,71707.83,4.12,583,45,0.88,C,7,FALSE
APP0014947,C010730,2021-06-17,39033.93,0,42814.19,1.1,646,60,0.74,B,5,FALSE
APP0014948,C001018,2021-11-16,31514.73,11875.14,6207.8,0.57,577,114,0.72,C,7,FALSE
APP0014949,C001227,2023-03-08,9070.11,0,105272.49,11.61,607,82,0.72,C,8,FALSE
APP0014950,C000718,2025-12-29,15808.83,3070.26,8374.28,0.72,608,18,0.81,C,8,FALSE
APP0014951,C008509,2021-12-23,52742.31,1649.38,27140.44,0.55,704,128,0.82,B,3,FALSE
APP0014952,C005521,2025-02-23,46191.39,16700.99,57526.68,1.61,761,153,0.79,B,3,FALSE
APP0014953,C007776,2021-08-29,33506.15,0,8309.9,0.25,609,154,,B,3,FALSE
APP0014954,C001741,2026-03-13,26874.95,0,936.99,0.03,540,85,,B,3,FALSE
APP0014955,C007065,2023-10-24,42991.23,4021.99,2397.63,0.15,590,9,,B,4,FALSE
APP0014956,C005883,2025-10-13,47351.82,0,3361.54,0.07,641,153,,A,1,TRUE
APP0014957,C004211,2024-10-13,12112.81,3764.33,25921.57,2.45,615,203,0.74,C,7,FALSE
APP0014958,C001144,2021-04-19,8826.37,0,14667.95,1.66,605,226,0.89,C,7,FALSE
APP0014959,C001867,2025-09-21,12595.46,1579.1,10204.09,0.94,535,177,,C,8,FALSE
APP0014960,C002453,2021-07-05,17133.46,0,28233.51,1.65,739,170,,B,4,FALSE
APP0014961,C010715,2026-06-06,39259.81,12512.51,6461.95,0.48,616,194,,C,6,TRUE
APP0014962,C010325,2024-12-05,37119.88,4419.03,20352.2,0.67,580,187,0.71,B,5,FALSE
APP0014963,C000256,2026-01-22,31281.71,13168.02,8664.64,0.7,561,340,0.85,B,5,FALSE
APP0014964,C004070,2024-10-27,26543.81,0,36218.83,1.36,519,81,0.83,C,6,FALSE
APP0014965,C005178,2023-02-10,8156.68,0,3082.33,0.38,474,4,,D,11,FALSE
APP0014966,C004951,2022-01-12,21231.72,0,7182.05,0.34,534,38,,B,4,FALSE
APP0014967,C008526,2025-02-03,48261.39,0,7257.1,0.15,587,10,,B,5,TRUE
APP0014968,C005306,2022-03-07,39425.79,0,57402.14,1.46,646,312,0.78,B,4,FALSE
APP0014969,C005392,2026-01-21,31150.7,5970.17,6260.32,0.39,771,92,,A,2,FALSE
APP0014970,C006472,2022-08-09,78552.85,20940.93,13281.01,0.44,718,367,,B,4,FALSE
APP0014971,C006094,2024-11-30,93652.8,6752.27,13008.7,0.21,706,257,0.86,A,2,FALSE
APP0014972,C004402,2026-03-16,91806.73,0,2807.93,0.03,636,7,,B,5,FALSE
APP0014973,C002949,2026-06-18,69030.27,16287.4,3751.76,0.29,612,187,,B,4,TRUE
APP0014974,C003882,2022-09-08,27514.87,0,55047.63,2,503,63,0.82,C,7,FALSE
APP0014975,C000688,2021-04-30,21722.15,8388.08,28352.24,1.69,553,99,0.72,B,5,FALSE
APP0014976,C003076,2024-11-25,23418.09,5810.34,18928.6,1.06,636,39,0.89,C,6,TRUE
APP0014977,C004918,2025-02-09,19205.87,0,1546.08,0.08,551,50,,B,4,FALSE
APP0014978,C002953,2022-10-06,15378.96,6845.05,26370.41,2.16,577,159,,C,8,FALSE
APP0014979,C007090,2022-04-26,37606.36,1056.73,36009.72,0.99,665,108,0.71,B,5,FALSE
APP0014980,C007923,2026-02-13,30538.68,0,6523.3,0.21,713,76,,B,3,FALSE
APP0014981,C002323,2022-01-19,26105.8,7638.33,9932.7,0.67,520,65,0.84,C,6,FALSE
APP0014982,C001725,2024-09-23,8227.92,0,9760.67,1.19,650,234,,C,7,FALSE
APP0014983,C001832,2024-04-30,5770.71,0,29842.2,5.17,654,190,0.84,C,6,FALSE
APP0014984,C004796,2021-06-29,25549.67,7471.37,7251.22,0.58,591,40,,C,6,FALSE
APP0014985,C005486,2021-04-06,58647.93,0,3342,0.06,640,17,,A,2,FALSE
APP0014986,C003052,2023-01-29,5527.51,1802.27,4564.91,1.15,456,17,,D,11,FALSE
APP0014987,C006696,2022-09-02,22597.76,0,7210.6,0.32,674,10,,B,5,FALSE
APP0014988,C005150,2025-02-17,12386.38,6105.07,6280.68,1,534,114,,C,7,TRUE
APP0014989,C004156,2022-03-02,11254.46,0,7134.55,0.63,537,130,,C,8,FALSE
APP0014990,C008417,2021-06-23,11185.66,0,4791.66,0.43,523,296,,C,6,FALSE
APP0014991,C003920,2023-01-05,46385.88,13556.09,7223.38,0.45,713,195,,B,3,FALSE
APP0014992,C002691,2025-10-12,14068.3,619.25,1791.29,0.17,684,61,,A,2,FALSE
APP0014993,C007436,2025-07-07,34549.87,2773.98,45750.26,1.4,784,189,0.86,B,4,TRUE
APP0014994,C004978,2024-06-26,26451.86,0,5315.89,0.2,568,45,,B,4,TRUE
APP0014995,C009400,2022-05-17,35219.43,0,9550.03,0.27,716,61,,B,3,FALSE
APP0014996,C007849,2024-11-29,10198.17,0,10145.74,0.99,599,59,,C,6,FALSE
APP0014997,C006951,2025-04-13,19933.71,0,53148.62,2.67,685,198,,B,4,FALSE
APP0014998,C005197,2023-12-10,27309.18,0,8287.8,0.3,654,156,,A,2,FALSE
APP0014999,C002937,2026-01-18,53472.85,3026.75,34390.26,0.7,736,26,0.83,B,4,FALSE
APP0015000,C002053,2025-05-03,53193.86,1268.08,10455.95,0.22,702,314,,A,1,FALSE
APP0015001,C001805,2021-12-29,102420.16,4503.07,11045.45,0.15,730,11,,B,3,FALSE
APP0015002,C003166,2023-04-11,12499.92,1416.36,52939.64,4.35,677,261,0.81,B,5,FALSE
APP0015003,C000530,2025-01-12,73150.23,0,9010.36,0.12,774,128,,A,0,FALSE
APP0015004,C002745,2022-03-13,14374.21,0,41970.32,2.92,657,313,0.71,B,5,FALSE
APP0015005,C006438,2023-10-19,17341.33,0,7686.41,0.44,577,24,,C,7,FALSE
APP0015006,C001094,2023-02-23,25043.21,3374.57,10599.97,0.56,582,275,0.71,C,6,FALSE
APP0015007,C006809,2021-07-30,42551.23,0,5737.57,0.13,690,381,,A,2,FALSE
APP0015008,C001293,2021-02-26,23463.47,9485.5,3694.18,0.56,670,127,,B,4,FALSE
APP0015009,C006630,2023-07-22,16795.48,0,14276.26,0.85,520,122,0.8,C,8,FALSE
APP0015010,C006855,2022-10-28,36473.95,0,33013.62,0.91,582,152,0.83,C,6,FALSE
APP0015011,C006548,2023-11-16,47081.81,0,33996.06,0.72,695,105,0.83,B,5,FALSE
APP0015012,C000247,2023-04-09,9605.24,0,21034.61,2.19,651,334,,C,6,FALSE
APP0015013,C008299,2024-08-17,7831.38,0,3968.29,0.51,515,198,,C,8,FALSE
APP0015014,C004432,2025-12-18,16426.16,0,73080.29,4.45,748,39,0.78,B,4,FALSE
APP0015015,C002848,2024-03-21,18055.38,0,29850.86,1.65,688,60,0.81,B,5,FALSE
APP0015016,C010779,2024-09-27,39841.07,13090.14,22462.89,0.89,748,56,0.86,B,5,FALSE
APP0015017,C005500,2025-07-12,51631.8,0,5030.9,0.1,702,11,,B,5,FALSE
APP0015018,C000720,2022-01-21,104876.18,0,4769.67,0.05,752,210,,A,0,FALSE
APP0015019,C008214,2021-09-29,27914.41,5990.21,3526.14,0.34,621,161,,B,3,FALSE
APP0015020,C000527,2021-09-22,19723.73,9774.17,5223.87,0.76,582,166,0.71,C,7,FALSE
APP0015021,C007962,2024-11-20,13578.91,0,721,0.05,689,65,,A,2,FALSE
APP0015022,C000178,2025-06-27,9805.13,0,7659.91,0.78,604,326,,C,8,FALSE
APP0015023,C000884,2024-02-26,22955.24,0,3964.28,0.17,483,76,,B,4,FALSE
