application_id,customer_id,application_date,assessment_date,approval_date,issue_date,product_type,requested_amount,requested_term_months,application_channel,status,rejection_reason
APP0047479,C003162,2021-05-10,2021-05-13,,,Personal Loan,242400,10,Agent,Rejected,Low Credit Score
APP0049643,C008324,2021-05-10,2021-05-12,,,Consumer Loan,136800,10,Agent,Rejected,High DTI
APP0049864,C007596,2021-05-10,2021-05-11,,,Personal Loan,86400,48,Branch,Rejected,High DTI
APP0055715,C005615,2021-05-10,2021-05-13,,,Small Business Loan,1217300,35,Branch,Rejected,High DTI
APP0056820,C006844,2021-05-10,2021-05-13,,,Consumer Loan,128800,29,Online,Rejected,High DTI
APP0058168,C009888,2021-05-10,2021-05-11,,,Auto Loan,566400,45,Mobile App,Rejected,High DTI
APP0058382,C009325,2021-05-10,2021-05-12,,,Small Business Loan,1017800,20,Online,Rejected,High DTI
APP0058807,C007987,2021-05-10,2021-05-12,,,Personal Loan,274800,24,Online,Rejected,High DTI
APP0058911,C010078,2021-05-10,2021-05-13,,,Auto Loan,643700,37,Mobile App,Rejected,High DTI
APP0059395,C003692,2021-05-10,2021-05-12,,,Consumer Loan,44400,33,Online,Rejected,High DTI
APP0061941,C004735,2021-05-10,2021-05-11,,,Auto Loan,1365200,26,Online,Rejected,High DTI
APP0064699,C002120,2021-05-10,2021-05-12,,,Small Business Loan,850000,52,Branch,Rejected,High DTI
APP0072183,C009869,2021-05-10,2021-05-13,2021-05-16,2021-05-17,Personal Loan,90000,18,Branch,Approved,
APP0072613,C005390,2021-05-10,2021-05-13,,,Consumer Loan,64900,13,Mobile App,Rejected,Low Credit Score
APP0074960,C002428,2021-05-10,2021-05-11,,,Personal Loan,267100,18,Agent,Rejected,High DTI
APP0076304,C006643,2021-05-10,2021-05-13,,,Personal Loan,228300,12,Mobile App,Rejected,Low Credit Score
APP0079970,C005274,2021-05-10,2021-05-13,2021-05-17,2021-05-20,Consumer Loan,37200,21,Online,Approved,
APP0000374,C000401,2021-05-11,2021-05-12,,,Small Business Loan,1799800,29,Agent,Rejected,High DTI
APP0006535,C008230,2021-05-11,2021-05-14,2021-05-18,2021-05-20,Personal Loan,57100,25,Call Center,Approved,
APP0006948,C005016,2021-05-11,2021-05-14,,,Auto Loan,673700,39,Branch,Rejected,High DTI
APP0007398,C010190,2021-05-11,2021-05-14,2021-05-18,2021-05-19,Consumer Loan,95000,12,Mobile App,Approved,
APP0012528,C001303,2021-05-11,2021-05-13,2021-05-14,2021-05-16,Consumer Loan,50800,11,Online,Approved,
APP0015172,C001437,2021-05-11,2021-05-13,,,Auto Loan,1348300,23,Branch,Rejected,High DTI
APP0016595,C002499,2021-05-11,2021-05-12,,,Personal Loan,155800,11,Branch,Rejected,Low Credit Score
APP0017430,C007826,2021-05-11,2021-05-14,,,Auto Loan,527600,39,Mobile App,Rejected,High DTI
APP0019263,C007264,2021-05-11,2021-05-12,,,Auto Loan,400100,32,Online,Rejected,Short Employment History
APP0019273,C005182,2021-05-11,2021-05-13,,,Small Business Loan,841200,34,Mobile App,Rejected,High DTI
APP0023169,C000376,2021-05-11,2021-05-12,2021-05-15,2021-05-16,Personal Loan,145400,23,Call Center,Approved,
APP0028737,C007984,2021-05-11,2021-05-12,,,Small Business Loan,1352400,39,Branch,Rejected,High DTI
APP0029618,C007597,2021-05-11,2021-05-14,2021-05-16,2021-05-16,Personal Loan,127700,34,Branch,Approved,
APP0033823,C005785,2021-05-11,2021-05-13,2021-05-14,2021-05-17,Personal Loan,153200,38,Branch,Approved,
APP0034151,C003921,2021-05-11,2021-05-14,,,Personal Loan,200200,29,Branch,Rejected,High DTI
APP0036913,C006494,2021-05-11,2021-05-13,,,Auto Loan,947800,14,Online,Rejected,Short Employment History
APP0037088,C006641,2021-05-11,2021-05-13,2021-05-16,2021-05-19,Consumer Loan,116300,15,Mobile App,Approved,
APP0040770,C002783,2021-05-11,2021-05-14,2021-05-16,2021-05-16,Consumer Loan,58500,22,Mobile App,Approved,
APP0045164,C009626,2021-05-11,2021-05-14,2021-05-17,2021-05-19,Consumer Loan,57000,27,Agent,Approved,
APP0047078,C002820,2021-05-11,2021-05-14,,,Small Business Loan,1150600,16,Mobile App,Rejected,High DTI
APP0047285,C005237,2021-05-11,2021-05-13,2021-05-17,2021-05-19,Personal Loan,39700,6,Mobile App,Approved,
APP0050581,C004224,2021-05-11,2021-05-12,,,Personal Loan,190100,48,Agent,Rejected,High DTI
APP0055483,C001191,2021-05-11,2021-05-14,,,Consumer Loan,130400,9,Online,Rejected,High DTI
APP0057868,C006875,2021-05-11,2021-05-14,2021-05-15,2021-05-18,Consumer Loan,104200,11,Mobile App,Approved,
APP0058409,C005564,2021-05-11,2021-05-14,,,Consumer Loan,94700,24,Branch,Rejected,High DTI
APP0060175,C002306,2021-05-11,2021-05-12,2021-05-15,2021-05-15,Small Business Loan,284300,48,Online,Approved,
APP0063058,C007516,2021-05-11,2021-05-14,,,Personal Loan,291300,12,Branch,Rejected,High DTI
APP0065209,C001626,2021-05-11,2021-05-14,,,Small Business Loan,998900,12,Mobile App,Rejected,High DTI
APP0065863,C001602,2021-05-11,2021-05-13,,,Personal Loan,137100,24,Online,Rejected,High DTI
APP0066300,C004140,2021-05-11,2021-05-13,,,Small Business Loan,444700,22,Online,Rejected,High DTI
APP0068219,C002267,2021-05-11,2021-05-14,,,Small Business Loan,1114600,36,Branch,Rejected,High DTI
APP0073881,C002265,2021-05-11,2021-05-12,,,Personal Loan,73000,10,Branch,Rejected,Low Credit Score
APP0074280,C003482,2021-05-11,2021-05-12,,,Auto Loan,1240100,54,Call Center,Rejected,High DTI
APP0078995,C005583,2021-05-11,2021-05-13,,,Consumer Loan,115200,6,Branch,Rejected,High DTI
APP0000404,C000418,2021-05-12,2021-05-15,2021-05-16,2021-05-17,Personal Loan,81600,28,Online,Approved,
APP0002624,C002617,2021-05-12,2021-05-14,2021-05-18,2021-05-18,Personal Loan,109600,21,Mobile App,Approved,
APP0002637,C006534,2021-05-12,2021-05-15,,,Small Business Loan,499000,41,Branch,Rejected,High DTI
APP0004969,C003229,2021-05-12,2021-05-14,2021-05-17,2021-05-19,Consumer Loan,21600,32,Agent,Approved,
APP0007894,C006964,2021-05-12,2021-05-15,2021-05-18,2021-05-20,Consumer Loan,118000,27,Call Center,Approved,
APP0013140,C006391,2021-05-12,2021-05-14,,,Personal Loan,244600,18,Mobile App,Rejected,High DTI
APP0015607,C006598,2021-05-12,2021-05-14,,,Consumer Loan,141100,6,Branch,Rejected,High DTI
APP0017574,C000308,2021-05-12,2021-05-14,,,Consumer Loan,47000,29,Mobile App,Withdrawn,
APP0018120,C006612,2021-05-12,2021-05-13,,,Small Business Loan,1080100,45,Branch,Rejected,High DTI
APP0020177,C004195,2021-05-12,2021-05-15,,,Personal Loan,63600,47,Agent,Rejected,High DTI
APP0020302,C000555,2021-05-12,2021-05-14,,,Consumer Loan,121100,12,Branch,Rejected,Low Credit Score
APP0020513,C001987,2021-05-12,2021-05-13,2021-05-16,2021-05-19,Consumer Loan,146900,21,Mobile App,Approved,
APP0022069,C003451,2021-05-12,2021-05-14,,,Auto Loan,403300,32,Mobile App,Rejected,High DTI
APP0025435,C006751,2021-05-12,2021-05-14,,,Small Business Loan,269500,46,Branch,Rejected,Insufficient Income
APP0025646,C002235,2021-05-12,2021-05-14,,,Personal Loan,291000,11,Branch,Rejected,High DTI
APP0026947,C010379,2021-05-12,2021-05-15,,,Consumer Loan,117300,19,Online,Rejected,Low Credit Score
APP0027767,C009094,2021-05-12,2021-05-13,,,Personal Loan,252700,40,Online,Withdrawn,
APP0029046,C004600,2021-05-12,2021-05-13,2021-05-16,2021-05-19,Small Business Loan,60300,35,Branch,Approved,
APP0040740,C005087,2021-05-12,2021-05-15,,,Personal Loan,258500,32,Mobile App,Rejected,High DTI
APP0043743,C002110,2021-05-12,2021-05-13,,,Personal Loan,156600,13,Mobile App,Rejected,High DTI
APP0045620,C004048,2021-05-12,2021-05-14,2021-05-16,2021-05-16,Personal Loan,32500,31,Agent,Approved,
APP0046001,C005262,2021-05-12,2021-05-13,,,Consumer Loan,74700,20,Call Center,Rejected,High DTI
APP0048462,C006385,2021-05-12,2021-05-13,2021-05-14,2021-05-17,Personal Loan,65900,20,Online,Approved,
APP0055079,C010708,2021-05-12,2021-05-14,,,Auto Loan,789200,37,Call Center,Rejected,Low Credit Score
APP0056788,C008648,2021-05-12,2021-05-14,,,Consumer Loan,111300,28,Branch,Rejected,High DTI
APP0057201,C002030,2021-05-12,2021-05-13,,,Auto Loan,703900,18,Call Center,Rejected,High DTI
APP0060495,C003837,2021-05-12,2021-05-13,,,Personal Loan,198800,24,Branch,Rejected,High DTI
APP0062188,C004301,2021-05-12,2021-05-14,,,Consumer Loan,129600,27,Agent,Rejected,High DTI
APP0066378,C003284,2021-05-12,2021-05-13,,,Consumer Loan,148400,29,Branch,Rejected,High DTI
APP0066434,C010920,2021-05-12,2021-05-13,,,Personal Loan,147700,11,Call Center,Rejected,High DTI
APP0068812,C010279,2021-05-12,2021-05-14,,,Consumer Loan,58300,19,Branch,Rejected,Insufficient Income
APP0070123,C001690,2021-05-12,2021-05-15,2021-05-18,2021-05-21,Personal Loan,164600,41,Branch,Approved,
APP0071751,C003745,2021-05-12,2021-05-14,2021-05-18,2021-05-20,Personal Loan,252900,18,Call Center,Approved,
APP0072286,C005864,2021-05-12,2021-05-13,,,Consumer Loan,84000,8,Branch,Rejected,Low Credit Score
APP0077308,C010978,2021-05-12,2021-05-14,,,Personal Loan,96200,24,Call Center,Rejected,High DTI
APP0077696,C006834,2021-05-12,2021-05-15,,,Personal Loan,148900,38,Online,Rejected,High DTI
APP0077981,C008605,2021-05-12,2021-05-15,,,Personal Loan,199800,24,Agent,Rejected,High DTI
APP0000754,C001480,2021-05-13,2021-05-16,,,Small Business Loan,1570900,28,Branch,Rejected,High DTI
APP0000994,C004250,2021-05-13,2021-05-16,,,Personal Loan,137000,16,Call Center,Rejected,High DTI
APP0001321,C005398,2021-05-13,2021-05-16,2021-05-20,2021-05-21,Consumer Loan,120000,24,Call Center,Approved,
APP0001601,C010190,2021-05-13,2021-05-14,2021-05-15,2021-05-18,Personal Loan,46700,45,Branch,Approved,
APP0003032,C007709,2021-05-13,2021-05-16,,,Small Business Loan,1870100,34,Online,Rejected,High DTI
APP0003096,C005974,2021-05-13,2021-05-16,,,Personal Loan,145700,24,Online,Rejected,High DTI
APP0004118,C008485,2021-05-13,2021-05-15,2021-05-17,2021-05-19,Personal Loan,138100,36,Online,Approved,
APP0004926,C008873,2021-05-13,2021-05-16,2021-05-17,2021-05-17,Personal Loan,46200,31,Branch,Approved,
APP0006840,C007354,2021-05-13,2021-05-14,,,Consumer Loan,113000,33,Online,Withdrawn,
APP0011018,C004050,2021-05-13,2021-05-16,,,Personal Loan,98700,16,Call Center,Rejected,High DTI
APP0011727,C007972,2021-05-13,2021-05-16,,,Auto Loan,904100,52,Mobile App,Rejected,High DTI
APP0013888,C004671,2021-05-13,2021-05-14,,,Consumer Loan,144000,23,Call Center,Rejected,Low Credit Score
APP0014049,C006357,2021-05-13,2021-05-14,2021-05-16,2021-05-18,Personal Loan,50300,22,Online,Approved,
APP0021793,C002424,2021-05-13,2021-05-16,,,Consumer Loan,134400,28,Branch,Rejected,High DTI
APP0021971,C004467,2021-05-13,2021-05-16,,,Small Business Loan,1470100,34,Mobile App,Rejected,High DTI
APP0023521,C006237,2021-05-13,2021-05-16,,,Auto Loan,718400,20,Branch,Rejected,High DTI
APP0025989,C003537,2021-05-13,2021-05-15,,,Consumer Loan,112600,33,Agent,Rejected,Insufficient Income
APP0029060,C005646,2021-05-13,2021-05-16,,,Personal Loan,255900,21,Agent,Rejected,High DTI
APP0030376,C005030,2021-05-13,2021-05-15,,,Auto Loan,1011300,51,Branch,Rejected,Low Credit Score
APP0033270,C008712,2021-05-13,2021-05-16,,,Personal Loan,193700,44,Call Center,Withdrawn,
APP0034290,C010610,2021-05-13,2021-05-16,,,Auto Loan,310600,27,Branch,Rejected,Low Credit Score
APP0034413,C005080,2021-05-13,2021-05-14,,,Auto Loan,1336000,49,Branch,Rejected,High DTI
APP0035362,C003613,2021-05-13,2021-05-15,,,Consumer Loan,129700,32,Mobile App,Rejected,High DTI
APP0035643,C002955,2021-05-13,2021-05-15,,,Auto Loan,836200,18,Agent,Rejected,Short Employment History
APP0037285,C010247,2021-05-13,2021-05-15,,,Consumer Loan,40700,11,Agent,Rejected,Low Credit Score
APP0042003,C007767,2021-05-13,2021-05-14,,,Personal Loan,80700,12,Mobile App,Rejected,High DTI
APP0043288,C002760,2021-05-13,2021-05-15,,,Auto Loan,1440300,14,Branch,Rejected,High DTI
APP0043706,C010558,2021-05-13,2021-05-16,,,Personal Loan,287800,31,Mobile App,Rejected,High DTI
APP0044178,C000202,2021-05-13,2021-05-16,2021-05-18,2021-05-18,Consumer Loan,72700,14,Online,Approved,
APP0046367,C009795,2021-05-13,2021-05-14,,,Auto Loan,1385500,34,Agent,Rejected,High DTI
APP0046724,C009038,2021-05-13,2021-05-16,2021-05-19,2021-05-19,Consumer Loan,142400,31,Branch,Approved,
APP0054699,C004594,2021-05-13,2021-05-14,,,Personal Loan,292700,24,Branch,Rejected,High DTI
APP0056192,C004825,2021-05-13,2021-05-16,,,Consumer Loan,135800,12,Agent,Rejected,High DTI
APP0057565,C005832,2021-05-13,2021-05-16,,,Personal Loan,238000,21,Mobile App,Rejected,Low Credit Score
APP0057874,C007696,2021-05-13,2021-05-15,,,Small Business Loan,1306600,58,Mobile App,Rejected,High DTI
APP0059220,C006662,2021-05-13,2021-05-16,2021-05-19,2021-05-22,Personal Loan,199900,28,Call Center,Approved,
APP0063769,C007301,2021-05-13,2021-05-15,,,Personal Loan,294300,34,Online,Rejected,High DTI
APP0064748,C006439,2021-05-13,2021-05-14,,,Small Business Loan,1879200,56,Agent,Rejected,High DTI
APP0065467,C009412,2021-05-13,2021-05-16,2021-05-18,2021-05-18,Personal Loan,269900,33,Online,Approved,
APP0065839,C004626,2021-05-13,2021-05-15,,,Personal Loan,194800,26,Branch,Rejected,High DTI
APP0070176,C006317,2021-05-13,2021-05-14,2021-05-15,2021-05-15,Consumer Loan,95200,18,Mobile App,Approved,
APP0074816,C006796,2021-05-13,2021-05-16,,,Personal Loan,186000,16,Mobile App,Rejected,High DTI
APP0075596,C006973,2021-05-13,2021-05-15,2021-05-18,2021-05-19,Consumer Loan,80000,15,Call Center,Approved,
APP0075949,C005214,2021-05-13,2021-05-14,,,Auto Loan,984300,20,Branch,Rejected,High DTI
APP0076490,C005675,2021-05-13,2021-05-16,,,Personal Loan,225800,6,Branch,Rejected,High DTI
APP0078007,C001184,2021-05-13,2021-05-14,,,Consumer Loan,85900,23,Branch,Rejected,High DTI
APP0078478,C007229,2021-05-13,2021-05-16,,,Personal Loan,107800,33,Branch,Rejected,High DTI
APP0000987,C004802,2021-05-14,2021-05-16,,,Small Business Loan,725600,15,Agent,Rejected,High DTI
APP0001344,C008091,2021-05-14,2021-05-16,,,Auto Loan,278100,59,Mobile App,Rejected,Low Credit Score
APP0002578,C009822,2021-05-14,2021-05-15,,,Auto Loan,1440700,18,Online,Rejected,High DTI
APP0002947,C000505,2021-05-14,2021-05-17,,,Small Business Loan,1406700,56,Branch,Rejected,High DTI
APP0005000,C005314,2021-05-14,2021-05-16,,,Personal Loan,187100,40,Agent,Rejected,Incomplete Documentation
APP0006689,C003848,2021-05-14,2021-05-17,,,Consumer Loan,19500,12,Mobile App,Withdrawn,
APP0014214,C004480,2021-05-14,2021-05-17,,,Auto Loan,1426500,40,Online,Rejected,High DTI
APP0015699,C008114,2021-05-14,2021-05-15,,,Personal Loan,163600,35,Mobile App,Rejected,High DTI
APP0018088,C007832,2021-05-14,2021-05-17,2021-05-19,2021-05-21,Consumer Loan,75700,31,Mobile App,Approved,
APP0020047,C001398,2021-05-14,2021-05-15,,,Auto Loan,295600,58,Online,Rejected,High DTI
APP0021667,C001511,2021-05-14,2021-05-17,2021-05-20,2021-05-23,Personal Loan,57600,37,Agent,Approved,
APP0022129,C009585,2021-05-14,2021-05-17,,,Small Business Loan,1862700,42,Mobile App,Rejected,High DTI
APP0022813,C005816,2021-05-14,2021-05-17,,,Auto Loan,1151700,24,Branch,Rejected,Low Credit Score
APP0025904,C004450,2021-05-14,2021-05-16,2021-05-17,2021-05-19,Consumer Loan,148700,22,Branch,Approved,
APP0026147,C004588,2021-05-14,2021-05-17,,,Consumer Loan,79800,36,Branch,Rejected,Low Credit Score
APP0026720,C009115,2021-05-14,2021-05-15,,,Personal Loan,79400,10,Branch,Rejected,High DTI
APP0027904,C001382,2021-05-14,2021-05-15,,,Auto Loan,1297300,38,Agent,Rejected,Low Credit Score
APP0027984,C003161,2021-05-14,2021-05-15,2021-05-16,2021-05-19,Personal Loan,112600,14,Branch,Approved,
APP0031236,C003203,2021-05-14,2021-05-16,,,Small Business Loan,636600,12,Agent,Rejected,High DTI
APP0032786,C000335,2021-05-14,2021-05-16,,,Consumer Loan,31800,31,Mobile App,Rejected,Low Credit Score
APP0034301,C005857,2021-05-14,2021-05-15,,,Consumer Loan,56100,31,Mobile App,Rejected,High DTI
APP0037660,C000685,2021-05-14,2021-05-16,,,Consumer Loan,50300,9,Branch,Rejected,High DTI
APP0040710,C005518,2021-05-14,2021-05-17,2021-05-19,2021-05-20,Consumer Loan,97100,8,Call Center,Approved,
APP0048295,C003200,2021-05-14,2021-05-15,2021-05-18,2021-05-18,Personal Loan,129700,38,Online,Approved,
APP0050281,C009906,2021-05-14,2021-05-17,,,Small Business Loan,459300,18,Online,Rejected,Low Credit Score
APP0050828,C006095,2021-05-14,2021-05-17,,,Consumer Loan,33400,30,Mobile App,Rejected,High DTI
APP0052623,C010095,2021-05-14,2021-05-17,,,Small Business Loan,917700,35,Online,Rejected,Low Credit Score
APP0052717,C002348,2021-05-14,2021-05-16,,,Auto Loan,1129200,46,Branch,Rejected,High DTI
APP0055707,C000490,2021-05-14,2021-05-16,,,Consumer Loan,134300,20,Mobile App,Rejected,High DTI
APP0055994,C005185,2021-05-14,2021-05-17,,,Small Business Loan,1144400,52,Agent,Rejected,High DTI
APP0059196,C006364,2021-05-14,2021-05-17,,,Personal Loan,175900,40,Branch,Rejected,High DTI
APP0059588,C004613,2021-05-14,2021-05-15,,,Consumer Loan,58800,36,Branch,Rejected,High DTI
APP0060594,C005064,2021-05-14,2021-05-15,,,Personal Loan,191400,16,Mobile App,Rejected,Low Credit Score
APP0061505,C007358,2021-05-14,2021-05-15,,,Auto Loan,233400,28,Online,Rejected,High DTI
APP0062247,C003052,2021-05-14,2021-05-17,,,Consumer Loan,136700,36,Call Center,Rejected,Insufficient Income
APP0063892,C000742,2021-05-14,2021-05-16,,,Personal Loan,50800,40,Branch,Rejected,High DTI
APP0064246,C007842,2021-05-14,2021-05-15,,,Auto Loan,824900,18,Branch,Rejected,High DTI
APP0064539,C004120,2021-05-14,2021-05-16,,,Auto Loan,846100,41,Online,Rejected,High DTI
APP0064910,C000556,2021-05-14,2021-05-15,,,Auto Loan,932600,19,Branch,Rejected,High DTI
APP0065107,C000588,2021-05-14,2021-05-17,,,Personal Loan,152000,44,Mobile App,Rejected,High DTI
APP0065859,C002561,2021-05-14,2021-05-15,,,Small Business Loan,1870400,16,Call Center,Rejected,High DTI
APP0068464,C003445,2021-05-14,2021-05-15,,,Consumer Loan,72700,29,Online,Rejected,Low Credit Score
APP0068950,C008721,2021-05-14,2021-05-15,,,Small Business Loan,1311200,59,Agent,Rejected,Low Credit Score
APP0070940,C010695,2021-05-14,2021-05-17,,,Personal Loan,223000,37,Branch,Rejected,High DTI
APP0072855,C010821,2021-05-14,2021-05-15,2021-05-16,2021-05-16,Consumer Loan,118300,31,Online,Approved,
APP0073096,C005022,2021-05-14,2021-05-17,,,Auto Loan,558000,14,Online,Rejected,High DTI
APP0073707,C003889,2021-05-14,2021-05-15,,,Personal Loan,278000,23,Online,Rejected,High DTI
APP0079540,C001826,2021-05-14,2021-05-17,,,Auto Loan,527600,52,Agent,Rejected,High DTI
APP0000064,C001006,2021-05-15,2021-05-18,,,Personal Loan,235500,14,Call Center,Rejected,Low Credit Score
APP0003914,C003920,2021-05-15,2021-05-16,,,Auto Loan,739600,60,Agent,Rejected,High DTI
APP0006908,C008009,2021-05-15,2021-05-18,2021-05-19,2021-05-19,Small Business Loan,1163700,44,Branch,Approved,
APP0008404,C004665,2021-05-15,2021-05-16,,,Consumer Loan,98900,6,Mobile App,Rejected,High DTI
APP0010475,C003346,2021-05-15,2021-05-16,,,Personal Loan,55500,44,Mobile App,Cancelled,
APP0011359,C008824,2021-05-15,2021-05-18,,,Auto Loan,301500,33,Branch,Rejected,Low Credit Score
APP0011732,C002145,2021-05-15,2021-05-18,2021-05-21,2021-05-22,Personal Loan,47100,38,Mobile App,Approved,
APP0013442,C002124,2021-05-15,2021-05-18,2021-05-22,2021-05-22,Auto Loan,194600,22,Branch,Approved,
APP0013751,C001216,2021-05-15,2021-05-16,,,Consumer Loan,42100,30,Mobile App,Rejected,Low Credit Score
APP0020583,C004301,2021-05-15,2021-05-16,,,Personal Loan,134000,27,Mobile App,Rejected,High DTI
APP0025923,C006784,2021-05-15,2021-05-16,,,Personal Loan,259700,9,Mobile App,Rejected,High DTI
APP0025995,C007465,2021-05-15,2021-05-16,,,Personal Loan,62500,30,Branch,Rejected,Incomplete Documentation
APP0032683,C005535,2021-05-15,2021-05-18,,,Auto Loan,1266600,18,Agent,Rejected,High DTI
APP0034741,C001741,2021-05-15,2021-05-18,,,Personal Loan,274300,12,Branch,Rejected,Low Credit Score
APP0034765,C010710,2021-05-15,2021-05-17,,,Personal Loan,131400,10,Branch,Rejected,High DTI
APP0037798,C005285,2021-05-15,2021-05-17,,,Auto Loan,219100,34,Branch,Rejected,High DTI
APP0044787,C002673,2021-05-15,2021-05-17,2021-05-21,2021-05-24,Small Business Loan,494700,42,Online,Approved,
APP0046685,C010093,2021-05-15,2021-05-17,,,Auto Loan,1432500,53,Online,Rejected,High DTI
APP0048167,C000516,2021-05-15,2021-05-18,,,Personal Loan,285300,11,Call Center,Rejected,High DTI
APP0048804,C001724,2021-05-15,2021-05-17,,,Personal Loan,118200,46,Branch,Rejected,High DTI
APP0050241,C006134,2021-05-15,2021-05-18,2021-05-22,2021-05-23,Personal Loan,39700,8,Mobile App,Approved,
APP0053150,C007594,2021-05-15,2021-05-18,,,Small Business Loan,1269000,16,Branch,Rejected,High DTI
APP0057391,C001776,2021-05-15,2021-05-18,,,Auto Loan,569800,31,Branch,Rejected,High DTI
APP0058938,C002604,2021-05-15,2021-05-17,,,Personal Loan,225600,48,Online,Rejected,High DTI
APP0059063,C005099,2021-05-15,2021-05-16,,,Consumer Loan,105200,8,Mobile App,Rejected,High DTI
APP0062504,C009881,2021-05-15,2021-05-17,,,Personal Loan,85300,15,Online,Rejected,Low Credit Score
